"EntrezID","Statistic"
"56409",1.08178478293759
"52055",1.0802784672417
"13640",1.08007116565374
"20947",1.07987869522263
"18643",1.0796455687255
"54725",1.07843711806703
"14860",1.07827314528912
"14083",1.07812082870792
"238205",1.07770199763907
"77006",1.0766250915526
"217265",1.07649754062375
"60507",1.07602368689566
"330790",1.07566160229707
"94221",1.07453923137149
"17991",1.07397297197956
"23950",1.07397217031668
"76808",1.0738577290734
"69634",1.07376495681332
"54208",1.07321341026054
"94249",1.07262498928617
"71175",1.07220515082048
"20265",1.0713200768265
"432530",1.07020351482106
"19943",1.07006215924242
"105245",1.06993150579672
"74229",1.06905239040413
"53600",1.06830699436531
"330662",1.06782605916957
"210801",1.06777673976727
"15468",1.06751936376904
"225432",1.06735276893905
"11886",1.06632329386247
"107271",1.06630949314688
"12336",1.06567469631901
"17357",1.06480181507893
"16416",1.0641999113711
"66191",1.06373163666332
"102857",1.06215258857878
"59022",1.06212736012761
"11782",1.06206717992171
"227937",1.06180849088843
"16514",1.06053074790587
"57754",1.06009064862495
"58807",1.05995959369934
"216156",1.05838229819203
"217365",1.05711530328788
"18647",1.05695334126421
"74012",1.05675540923284
"69656",1.05581479462305
"18481",1.05399195818765
"80904",1.05397648447987
"67772",1.05308656061809
"245880",1.05298729775054
"277468",1.05180124742437
"12563",1.05141801815941
"20358",1.05124770064829
"15505",1.05093351945267
"67155",1.05092257179806
"57815",1.05065012187176
"18033",1.05010771020969
"16492",1.04910592630414
"217666",1.04908182450754
"68606",1.04744549179417
"68188",1.04642286548429
"320910",1.04616487018597
"76787",1.04479516294879
"229517",1.04398129555164
"105653",1.04348798748596
"56807",1.04318492603816
"20102",1.04246484428166
"110323",1.0410329639802
"12260",1.04059448028281
"69149",1.04049921479514
"215708",1.03927667939877
"71799",1.03921412157533
"98432",1.03867296889683
"66469",1.03759692172623
"19933",1.03740872266415
"15894",1.03728586321626
"12294",1.03617621443783
