"Rank","RunningES","Statistic","Hit"
15203,-0.338439344476639,-0.81422593813943,FALSE
15204,-0.338492327416133,-0.814461791363245,FALSE
15205,-0.338545310355626,-0.814523191426557,FALSE
15206,-0.33859829329512,-0.814540085803531,FALSE
15207,-0.338651276234613,-0.814678317563471,FALSE
15208,-0.338704259174107,-0.814720122364178,FALSE
15209,-0.3387572421136,-0.814755021063014,FALSE
15210,-0.338810225053094,-0.815195607718194,FALSE
15211,-0.338863207992587,-0.815285908364761,FALSE
15212,-0.338916190932081,-0.816456523959199,FALSE
15213,-0.338969173871574,-0.816463020349121,FALSE
15214,-0.339022156811068,-0.816631081903157,FALSE
15215,-0.339075139750561,-0.817132051591373,FALSE
15216,-0.339128122690055,-0.817133761173174,FALSE
15217,-0.339181105629548,-0.817373357742693,FALSE
15218,-0.339234088569042,-0.818025945100098,FALSE
15219,-0.339287071508535,-0.8184846998427,FALSE
15220,-0.339340054448029,-0.818887205150494,FALSE
15221,-0.339393037387522,-0.819035670949523,FALSE
15222,-0.339446020327016,-0.819221849807117,FALSE
15223,-0.339499003266509,-0.819343151832216,FALSE
15224,-0.339551986206003,-0.819695169113267,FALSE
15225,-0.336644530775689,-0.819754783630295,TRUE
15226,-0.336697513715182,-0.820215233417718,FALSE
15227,-0.336750496654676,-0.820434691505498,FALSE
15228,-0.336803479594169,-0.820537454662134,FALSE
15229,-0.336856462533663,-0.820547125118994,FALSE
15230,-0.336909445473156,-0.820547125118994,FALSE
15231,-0.336962428412649,-0.820547125118994,FALSE
15232,-0.337015411352143,-0.820547125118994,FALSE
15233,-0.337068394291636,-0.82096036455942,FALSE
15234,-0.33712137723113,-0.821099643989035,FALSE
15235,-0.337174360170623,-0.82142069867804,FALSE
15236,-0.337227343110117,-0.821481495062252,FALSE
15237,-0.33728032604961,-0.821668457476461,FALSE
15238,-0.337333308989104,-0.821697602575324,FALSE
15239,-0.337386291928597,-0.821873214435738,FALSE
15240,-0.337439274868091,-0.821964018672543,FALSE
15241,-0.337492257807584,-0.822097522759811,FALSE
15242,-0.337545240747078,-0.822390845984314,FALSE
15243,-0.337598223686571,-0.822419042787018,FALSE
15244,-0.337651206626065,-0.822438204994355,FALSE
15245,-0.337704189565558,-0.822571905139718,FALSE
15246,-0.337757172505052,-0.822641303219044,FALSE
15247,-0.337810155444545,-0.822737070824592,FALSE
15248,-0.337863138384039,-0.822800035799262,FALSE
15249,-0.337916121323532,-0.82285281616977,FALSE
15250,-0.337969104263026,-0.822905546743112,FALSE
15251,-0.338022087202519,-0.822927087516716,FALSE
15252,-0.338075070142013,-0.822927087516716,FALSE
15253,-0.338128053081506,-0.82294079676547,FALSE
15254,-0.338181036021,-0.823014244712016,FALSE
15255,-0.338234018960493,-0.824026424842948,FALSE
15256,-0.338287001899987,-0.824206940590716,FALSE
15257,-0.33833998483948,-0.82431421950061,FALSE
15258,-0.338392967778974,-0.824564310700244,FALSE
15259,-0.338445950718467,-0.824598013542431,FALSE
15260,-0.33849893365796,-0.824717418529745,FALSE
15261,-0.338551916597454,-0.824996888703257,FALSE
15262,-0.338604899536947,-0.825231571711827,FALSE
15263,-0.338657882476441,-0.825328397685675,FALSE
15264,-0.338710865415934,-0.825752867922502,FALSE
15265,-0.338763848355428,-0.82583471948781,FALSE
15266,-0.338816831294921,-0.82585763241064,FALSE
15267,-0.338869814234415,-0.826309881497216,FALSE
15268,-0.338922797173908,-0.826373865717857,FALSE
15269,-0.338975780113402,-0.826878122986598,FALSE
15270,-0.339028763052895,-0.826966298564294,FALSE
15271,-0.339081745992389,-0.827511884562322,FALSE
15272,-0.339134728931882,-0.827694555468884,FALSE
15273,-0.339187711871376,-0.827733544224956,FALSE
15274,-0.339240694810869,-0.827738299649351,FALSE
15275,-0.339293677750363,-0.827748807674589,FALSE
15276,-0.339346660689856,-0.82777053544788,FALSE
15277,-0.33939964362935,-0.827773006726455,FALSE
15278,-0.339452626568843,-0.827908863170006,FALSE
15279,-0.339505609508337,-0.827990260952566,FALSE
15280,-0.33955859244783,-0.828009989032577,FALSE
15281,-0.339611575387324,-0.828278675396015,FALSE
15282,-0.339664558326817,-0.82838285360206,FALSE
15283,-0.339717541266311,-0.828400534736048,FALSE
15284,-0.339770524205804,-0.828586827055204,FALSE
15285,-0.339823507145298,-0.828770179664903,FALSE
15286,-0.339876490084791,-0.828839918612699,FALSE
15287,-0.339929473024285,-0.829251018396788,FALSE
15288,-0.339982455963778,-0.829577611848216,FALSE
15289,-0.340035438903271,-0.82965324122704,FALSE
15290,-0.340088421842765,-0.829775094145695,FALSE
15291,-0.340141404782258,-0.829933938167577,FALSE
15292,-0.340194387721752,-0.830104724051351,FALSE
15293,-0.340247370661245,-0.830230274835064,FALSE
15294,-0.340300353600739,-0.830234944648739,FALSE
15295,-0.340353336540232,-0.830403204441945,FALSE
15296,-0.340406319479726,-0.830601926407112,FALSE
15297,-0.340459302419219,-0.830745308750976,FALSE
15298,-0.340512285358713,-0.831064439244236,FALSE
15299,-0.340565268298206,-0.831138699588751,FALSE
15300,-0.3406182512377,-0.831234312713182,FALSE
15301,-0.340671234177193,-0.831636126911688,FALSE
15302,-0.340724217116687,-0.831959194065743,FALSE
15303,-0.34077720005618,-0.832045280201393,FALSE
15304,-0.340830182995674,-0.832964870450011,FALSE
15305,-0.340883165935167,-0.833102824520395,FALSE
15306,-0.340936148874661,-0.833552498005566,FALSE
15307,-0.340989131814154,-0.833805553784209,FALSE
15308,-0.341042114753648,-0.833972873330463,FALSE
15309,-0.341095097693141,-0.834300965893737,FALSE
15310,-0.341148080632635,-0.834486754769467,FALSE
15311,-0.341201063572128,-0.834687467235151,FALSE
15312,-0.341254046511622,-0.834722821475718,FALSE
15313,-0.341307029451115,-0.835095253086857,FALSE
15314,-0.341360012390609,-0.835224950159404,FALSE
15315,-0.341412995330102,-0.835326479840704,FALSE
15316,-0.341465978269596,-0.835465765913512,FALSE
15317,-0.341518961209089,-0.835518268010346,FALSE
15318,-0.341571944148582,-0.835582131916575,FALSE
15319,-0.341624927088076,-0.835957148359116,FALSE
15320,-0.341677910027569,-0.836025292258997,FALSE
15321,-0.341730892967063,-0.836038946019087,FALSE
15322,-0.341783875906556,-0.836352530317101,FALSE
15323,-0.34183685884605,-0.836399046031994,FALSE
15324,-0.341889841785543,-0.836462939909423,FALSE
15325,-0.341942824725037,-0.836496558963099,FALSE
15326,-0.34199580766453,-0.836941001559349,FALSE
15327,-0.342048790604024,-0.836968118236372,FALSE
15328,-0.342101773543517,-0.83701220441253,FALSE
15329,-0.342154756483011,-0.8373810855877,FALSE
15330,-0.342207739422504,-0.837978083819281,FALSE
15331,-0.342260722361998,-0.83798542972542,FALSE
15332,-0.342313705301491,-0.838005556173211,FALSE
15333,-0.342366688240985,-0.838246372533616,FALSE
15334,-0.342419671180478,-0.838497086958474,FALSE
15335,-0.342472654119972,-0.838628254830393,FALSE
15336,-0.342525637059465,-0.838924037281327,FALSE
15337,-0.342578619998959,-0.839355028783642,FALSE
15338,-0.342631602938452,-0.839628615238937,FALSE
15339,-0.342684585877946,-0.840254059423486,FALSE
15340,-0.342737568817439,-0.84028113904446,FALSE
15341,-0.342790551756933,-0.840986147865783,FALSE
15342,-0.342843534696426,-0.84112675456522,FALSE
15343,-0.34289651763592,-0.84156954919945,FALSE
15344,-0.342949500575413,-0.841799879993948,FALSE
15345,-0.343002483514907,-0.841842122866076,FALSE
15346,-0.3430554664544,-0.841849382011452,FALSE
15347,-0.343108449393894,-0.842182464985542,FALSE
15348,-0.343161432333387,-0.842328734603195,FALSE
15349,-0.34321441527288,-0.842825690149566,FALSE
15350,-0.343267398212374,-0.84315197236191,FALSE
15351,-0.343320381151867,-0.843230687247016,FALSE
15352,-0.343373364091361,-0.843355162382775,FALSE
