"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0035987","endodermal cell differentiation",15,-0.378194160049046,-1.13489024710958,0.285353535353535,0.791965749797421,0.738680343643789,520,"tags=20%, list=7%, signal=19%","17886/22370/16402","GO BP","Proteomics","Negative","GO BP:GO:0035987"
"GO:0140059","dendrite arborization",10,-0.420747468341957,-1.13470059562462,0.285714285714286,0.791965749797421,0.738680343643789,1726,"tags=60%, list=24%, signal=46%","74053/218194/29859/18186/19242/66797","GO BP","Proteomics","Negative","GO BP:GO:0140059"
"GO:0150105","protein localization to cell-cell junction",17,-0.359317831436172,-1.13949007322092,0.286069651741294,0.791965749797421,0.738680343643789,1374,"tags=47%, list=19%, signal=38%","192176/60595/21873/16451/12562/11465/16456/21872","GO BP","Proteomics","Negative","GO BP:GO:0150105"
"GO:0000422","autophagy of mitochondrion",68,-0.241336194877044,-1.09594633115939,0.286135693215339,0.791965749797421,0.738680343643789,976,"tags=22%, list=13%, signal=19%","381038/170731/68350/66437/100756/320528/59026/15194/329015/74244/67006/11739/54636/319801/22333","GO BP","Proteomics","Negative","GO BP:GO:0000422"
"GO:0061726","mitochondrion disassembly",68,-0.241336194877044,-1.09594633115939,0.286135693215339,0.791965749797421,0.738680343643789,976,"tags=22%, list=13%, signal=19%","381038/170731/68350/66437/100756/320528/59026/15194/329015/74244/67006/11739/54636/319801/22333","GO BP","Proteomics","Negative","GO BP:GO:0061726"
"GO:0021987","cerebral cortex development",74,0.260977412715082,1.10297010002887,0.286140089418778,0.791965749797421,0.738680343643789,1989,"tags=32%, list=27%, signal=24%","12928/12558/19305/15228/72129/57752/20462/12387/77582/14766/52028/22627/14810/17242/19353/75717/12569/19164/30928/102774/73710/19280/16777/18032","GO BP","Proteomics","Positive","GO BP:GO:0021987"
"GO:1904646","cellular response to amyloid-beta",22,0.359996221766083,1.14288202648935,0.286201022146508,0.791965749797421,0.738680343643789,2498,"tags=59%, list=34%, signal=39%","15894/16001/12295/19164/12293/11820/12491/11545/19141/22329/72183/19122/14360","GO BP","Proteomics","Positive","GO BP:GO:1904646"
"GO:0005758","mitochondrial intermembrane space",50,-0.222907786343456,-0.949539434678169,0.554089709762533,0.791986635410773,0.638913588230539,2127,"tags=44%, list=29%, signal=31%","26926/66170/67892/50492/67092/69893/11647/76614/13063/269514/30055/104444/216001/74143/12856/225655/30059/66916/227197/30056/381045/68375","GO CC","Proteomics","Negative","GO CC:GO:0005758"
"GO:0005750","mitochondrial respiratory chain complex III",10,-0.352724163039372,-0.939333960405531,0.555056179775281,0.791986635410773,0.638913588230539,1309,"tags=30%, list=18%, signal=25%","67530/66576/22273","GO CC","Proteomics","Negative","GO CC:GO:0005750"
"GO:0045275","respiratory chain complex III",10,-0.352724163039372,-0.939333960405531,0.555056179775281,0.791986635410773,0.638913588230539,1309,"tags=30%, list=18%, signal=25%","67530/66576/22273","GO CC","Proteomics","Negative","GO CC:GO:0045275"
"GO:0033173","calcineurin-NFAT signaling cascade",23,-0.316394952287522,-1.10527094254416,0.286746987951807,0.792808528277162,0.739466417911761,527,"tags=17%, list=7%, signal=16%","56717/23939/30937/20544","GO BP","Proteomics","Negative","GO BP:GO:0033173"
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",29,-0.290496581723692,-1.09116309872237,0.28686327077748,0.792808528277162,0.739466417911761,1492,"tags=38%, list=21%, signal=30%","13430/18186/192176/12261/50918/11806/16202/56320/277360/109880/12540","GO BP","Proteomics","Negative","GO BP:GO:1900026"
"GO:0000226","microtubule cytoskeleton organization",293,-0.186256435537592,-1.05707882813908,0.287313432835821,0.793142738761135,0.739778141891256,1289,"tags=20%, list=18%, signal=17%","229589/234094/105513/17760/22145/77053/268709/68519/227634/320165/110616/14677/14158/22428/264134/108903/232944/72205/11735/100986/270058/23805/14219/12562/20874/260315/17755/78798/20842/16800/216963/75786/76499/16886/226751/17886/17931/101706/15194/14270/12009/26951/13518/19878/76707/13424/67299/16897/24064/226778/17754/70661/67300/78610/78283/26425/54418/68041/68729","GO BP","Proteomics","Negative","GO BP:GO:0000226"
"GO:0055022","negative regulation of cardiac muscle tissue growth",14,-0.383803032320371,-1.12509147461657,0.287531806615776,0.793142738761135,0.739778141891256,1399,"tags=36%, list=19%, signal=29%","11789/236732/67655/14381/16526","GO BP","Proteomics","Negative","GO BP:GO:0055022"
"GO:0061117","negative regulation of heart growth",14,-0.383803032320371,-1.12509147461657,0.287531806615776,0.793142738761135,0.739778141891256,1399,"tags=36%, list=19%, signal=29%","11789/236732/67655/14381/16526","GO BP","Proteomics","Negative","GO BP:GO:0061117"
"GO:0010801","negative regulation of peptidyl-threonine phosphorylation",12,-0.405169386409832,-1.14529636956255,0.287769784172662,0.793142738761135,0.739778141891256,1567,"tags=50%, list=22%, signal=39%","64383/114715/110524/19062/114716/24064","GO BP","Proteomics","Negative","GO BP:GO:0010801"
"GO:1904375","regulation of protein localization to cell periphery",108,0.239971389515484,1.08294351846765,0.287878787878788,0.793142738761135,0.739778141891256,2185,"tags=39%, list=30%, signal=28%","17846/18189/269109/67830/93730/56294/12995/108155/20742/13138/65114/11845/53612/279561/56334/18709/74117/18412/74998/53330/72585/53328/16514/208643/66610/56508/108058/53869/217124/14694/20617/13483/23888/18759/53331/116733/381290/76686/233489/56374/226849/14735","GO BP","Proteomics","Positive","GO BP:GO:1904375"
"GO:0005635","nuclear envelope",268,0.188925509495683,0.967469545488564,0.558108108108108,0.794057565796207,0.640584254759965,933,"tags=15%, list=13%, signal=14%","56812/28015/445007/11750/59288/18189/67116/14084/68942/101118/12317/53319/15572/71805/103468/76959/30960/269470/68051/68539/18854/14400/11746/56709/109095/382030/56430/224630/12330/56150/19385/17120/66049/69071/67442/106582/12177/20462/13595/12387/12301","GO CC","Proteomics","Positive","GO CC:GO:0005635"
"GO:0005581","collagen trimer",14,0.324116652608341,0.923034850761653,0.55917667238422,0.794057565796207,0.640584254759965,1969,"tags=43%, list=27%, signal=31%","239126/12827/12262/12260/13179/12822","GO CC","Proteomics","Positive","GO CC:GO:0005581"
