"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0048640","negative regulation of developmental growth",126,0.313814847131782,1.70912540190983,0.000551942724300897,0.012505445153446,0.0109869801698242,4315,"tags=40%, list=22%, signal=31%","68585/20239/19736/20346/18479/13052/210108/239667/19094/320027/20347/14083/19211/12550/56637/70834/22129/11554/11556/20563/17684/63953/19662/18121/12575/232339/22418/236266/239790/20351/19280/74132/67655/16468/20355/21960/108151/20354/64010/12631/59011/22241/211652/11789/24087/216233/20358/108655/12568/20361","GO BP","Transcriptomics","Positive","GO BP:GO:0048640"
"GO:0004364","glutathione transferase activity",28,-0.513686267286415,-2.01058363105588,0.000758733138223844,0.012866849469046,0.0108152749966118,2080,"tags=43%, list=11%, signal=38%","103140/56615/14873/54486/14866/14870/14869/76263/14862/14859/68312/14867","GO MF","Transcriptomics","Negative","GO MF:GO:0004364"
"GO:0120020","cholesterol transfer activity",18,-0.595444879163428,-2.03859280411493,0.000772892255409904,0.0129274170391163,0.010866185277933,3135,"tags=61%, list=16%, signal=51%","228983/170460/17777/238055/18830/207798/11807/20845/11816/67963/20280","GO MF","Transcriptomics","Negative","GO MF:GO:0120020"
"GO:0018105","peptidyl-serine phosphorylation",299,0.250444328039292,1.55084007474778,0.000575947834392422,0.013002893456888,0.0114240261588607,3395,"tags=25%, list=18%, signal=21%","53416/13175/20817/231876/56527/57740/110651/18099/26419/56717/20815/18479/26420/16150/15259/11820/13000/238871/12995/12326/17973/13666/18386/27373/208643/18759/18413/228026/19211/18706/56480/217039/12569/232533/15944/56637/228012/27387/66725/19878/70425/13829/52163/56504/12283/26401/13728/18711/26413/74370/71742/170835/18751/22418/94088/215303/140810/16145/319955/381290/18749/216021/22226/18607/17165/13197/103136/15519/15234/216742/67299/15275/80297/16193/109689/236900","GO BP","Transcriptomics","Positive","GO BP:GO:0018105"
"GO:0036156","inner dynein arm",12,-0.663200217967136,-1.99562281063811,0.00208710898306831,0.0130746166046759,0.00973197403153211,4826,"tags=83%, list=25%, signal=62%","77505/227058/110084/242253/381917/320662/56087/110083/327954/330355","GO CC","Transcriptomics","Negative","GO CC:GO:0036156"
"GO:0046058","cAMP metabolic process",15,0.651585782831966,2.0807045002195,0.000583014678986194,0.0131157628492497,0.0115231904637249,5443,"tags=73%, list=28%, signal=53%","13836/18577/12298/210044/11512/99296/114640/104111/11515/271639/11514","GO BP","Transcriptomics","Positive","GO BP:GO:0046058"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway",24,0.539273201487901,2.00154326368781,0.000589613226715164,0.0132173367854452,0.0116124308553349,5273,"tags=67%, list=27%, signal=48%","12560/12160/18095/16012/434246/12156/16000/21821/11835/16008/16332/214425/22408/18736/14602/20238","GO BP","Transcriptomics","Positive","GO BP:GO:0043567"
"GO:0071349","cellular response to interleukin-12",10,0.737258839891545,2.0582740224934,0.000594775335390674,0.0132861081961917,0.0116728517453433,1815,"tags=60%, list=9%, signal=54%","20849/19261/18795/16452/16159/16423","GO BP","Transcriptomics","Positive","GO BP:GO:0071349"
"GO:0030900","forebrain development",404,0.22628818589664,1.44955469617179,0.000600442857409932,0.0133656473242407,0.0117427328900668,3204,"tags=26%, list=17%, signal=22%","68585/213326/18222/13175/11804/320165/20346/14270/21375/15902/110876/14042/18479/19699/11820/22594/102774/18472/52028/18795/76510/99512/16568/12159/83431/17356/19211/94229/99982/14534/11977/268902/13555/77579/244585/15572/12569/15452/56637/77053/22174/56207/66725/20586/214593/12825/252838/22142/233552/12156/19305/235439/20563/22284/18992/15194/19378/268882/16485/16565/235380/50768/231580/110350/21821/433693/13813/18121/70223/244152/68169/22418/14601/72832/19218/211612/74244/320191/269610/140810/235626/328365/13869/93760/16975/13193/239719/238057/18183/11826/18536/19280/18015/16795/21974/329559/226407/56847/67299/15251/67254/22417/21420/211323/21960/14810","GO BP","Transcriptomics","Positive","GO BP:GO:0030900"
"GO:1990928","response to amino acid starvation",54,0.413931379641094,1.90373789915232,0.000606679655816048,0.0134103684198502,0.0117820237577333,2461,"tags=31%, list=13%, signal=28%","26419/56717/26408/277854/13666/320311/107045/56032/110616/52187/11909/26413/76747/12575/68441/268933/319481","GO BP","Transcriptomics","Positive","GO BP:GO:1990928"
"GO:1902117","positive regulation of organelle assembly",86,0.360008467320676,1.83359119171307,0.000606679655816048,0.0134103684198502,0.0117820237577333,3624,"tags=37%, list=19%, signal=30%","98732/13424/26419/14086/16191/26420/102774/235072/56637/64113/74383/54636/15194/21821/20873/234776/140810/53872/76561/108083/27041/234594/227738/226407/117150/52639/18718/18571/59002/20460/22241/232906","GO BP","Transcriptomics","Positive","GO BP:GO:1902117"
"mmu04150","mTOR signaling pathway",153,0.285481623624821,1.61541225647183,0.00180051177062427,0.0134463751380664,0.0100409279033694,4336,"tags=35%, list=23%, signal=28%","108664/14365/108079/66335/110651/18708/97998/64898/56717/11966/16150/227154/277854/13544/19211/320311/18706/11973/56637/56032/22410/22420/52187/73834/12283/22409/16000/26413/74370/216795/14784/18751/68441/22418/56430/268933/319481/18607/11964/66237/75425/216742/22417/93897/72149/22241/69008/16334/54170/18750/16653/93735/13542/16001","KEGG","Transcriptomics","Positive","KEGG:mmu04150"
"GO:0016234","inclusion body",72,0.358864361885012,1.78363587124854,0.00216897840752256,0.0134761117450992,0.0100308233514417,3908,"tags=38%, list=20%, signal=30%","104248/20527/269966/227154/17762/19386/27354/110616/19387/104069/23806/18040/15194/19156/23996/29818/225266/72145/245671/56085/68729/105377/56196/19360/382038/24128/380684","GO CC","Transcriptomics","Positive","GO CC:GO:0016234"
"mmu05414","Dilated cardiomyopathy",102,0.312783623230715,1.64275713352396,0.0018648344239931,0.0136366017254496,0.0101829774468045,4238,"tags=34%, list=22%, signal=27%","16410/11938/81904/12298/54376/21809/16416/22003/11554/12293/22004/16905/16000/12295/12292/244431/17888/213119/12289/18749/210044/11512/20541/54378/21954/21924/24052/16772/24053/140723/12288/12300/110893/192897/13405","KEGG","Transcriptomics","Positive","KEGG:mmu05414"
"GO:0038202","TORC1 signaling",97,0.341744424874892,1.77536207091487,0.000623281869970774,0.013729514524634,0.012062417768623,4308,"tags=36%, list=22%, signal=28%","108079/18099/97998/56717/277854/74374/83429/22628/320311/56480/237898/107045/56032/110616/52187/74370/22631/68441/268933/18749/319481/22258/252870/20811/216742/22215/225131/219024/72175/270802/54170/11920/224023/26554/108723","GO BP","Transcriptomics","Positive","GO BP:GO:0038202"
"mmu04911","Insulin secretion",82,0.334357076681935,1.67558889171598,0.00193094761662381,0.0138318900701012,0.0103288067999856,6024,"tags=51%, list=31%, signal=35%","19339/18798/26875/18795/20614/16531/11928/11909/20907/12292/12325/18751/12289/116838/18749/11516/11931/210044/11512/22318/16440/232975/78284/18796/16534/16334/12288/108058/18750/233081/58802/72413/104111/16532/14526/11515/12424/11514/208677/12671/26427/20526","KEGG","Transcriptomics","Positive","KEGG:mmu04911"
