"EntrezID","PearsonR"
"72729",0.51917310448916
"26889",0.518971157146586
"80886",0.518715255269949
"18176",0.518516532610299
"76308",0.517895679743954
"76740",0.517239638879391
"56430",0.516725676734127
"27407",0.515954628725006
"66480",0.515945205338246
"319554",0.515869412356335
"20334",0.515398691873876
"102093",0.514836790403303
"14252",0.514515213585408
"66085",0.514440082705251
"30058",0.514335395912522
"330171",0.514039462345161
"233824",0.513731836954544
"23950",0.51331767206282
"270076",0.512582095527586
"19215",0.512280267641589
"12995",0.512152911588778
"240057",0.51150382638168
"67622",0.511421483760644
"22027",0.511180500474233
"60345",0.511137523529977
"13722",0.510856507992278
"231125",0.510829178939021
"70310",0.510766298398572
"71900",0.510704732706884
"66514",0.510702658579576
"19309",0.510650439218296
"64295",0.510511567252701
"69605",0.510432317354787
"11514",0.510323860770882
"212442",0.510034114919319
"271457",0.510009441756202
"112403",0.509682423375301
"26399",0.509568126998226
"331461",0.509094696374245
"67393",0.508597296274195
"13684",0.508455702726573
"63955",0.508223155638088
"73836",0.507373238657103
"224630",0.50729843927432
"22393",0.507091475446382
"22134",0.507029232507478
"26943",0.50648614667512
"18216",0.506348405253412
"14936",0.505701957266132
"224170",0.505631222652448
"66531",0.505336353883511
"100503670",0.504503516298025
"18231",0.504470358855023
"18704",0.504338698015394
"333605",0.504206214221438
"17762",0.504119006308309
"76763",0.504116063173583
"67958",0.503073532813212
"12330",0.50257747436218
"320007",0.502378687180768
"12759",0.501783197200507
"17330",0.501718316306142
"17306",0.501293590540458
"103841",0.501264950767031
"235312",0.501020223722003
"19896",0.500519194450102
"214897",0.500156429525196
"12505",0.499831105783224
"11844",0.499815003070756
"594844",0.49968685474492
"22380",0.499547667514166
"56150",0.498887040739454
"67579",0.498878421442919
"66373",0.498788429196297
"67023",0.498435224344419
"27207",0.49840965840613
"54445",0.498018084649302
"67186",0.498003988951481
"243846",0.497886296898846
"69863",0.497705877315091
"105787",0.497546914748363
"19291",0.496662700277822
"14299",0.496194238139926
"99375",0.495915843733558
"66354",0.495681756983262
"110893",0.495643503902305
"52915",0.495589056177109
"19063",0.495208272625679
"52551",0.49514148519086
"56085",0.494962793987394
"76425",0.494922197578346
"18682",0.49491848070537
"234371",0.494814265784824
"68118",0.494593903029346
"108155",0.494206713699155
"67683",0.494005967011961
"14066",0.493325507858733
"19385",0.493101802553986
"67694",0.492905257331231
"242474",0.492876454717288
"211187",0.492606027543725
"12034",0.492577106780906
"67943",0.492113748580286
"57436",0.492098862622929
"74375",0.492076385361326
"76877",0.491354745349404
"14571",0.491138847280902
"18585",0.491104755702573
"215707",0.491045740919541
"210973",0.490847296400307
"53883",0.490694751042015
"66827",0.490694733859605
"22632",0.490629546619365
"13602",0.490276741068529
"17120",0.489838994022096
"66049",0.48978800535897
"76487",0.489659406436604
"19359",0.488836224707453
"22121",0.488508357969181
"14348",0.488387961136008
"69071",0.488298117366761
"56692",0.488236181681002
"18720",0.488194301676727
"14113",0.488154405390423
"224143",0.488089230066979
"20341",0.487984447251181
"171429",0.487380529976502
"20338",0.487350958193948
"15228",0.487350615498524
"76577",0.487321662331919
"17319",0.48693453517593
"23964",0.486662467488872
"19035",0.486626795919274
"12890",0.486499001466118
"67198",0.486075665500107
"244886",0.486072774852578
"70998",0.485957451866935
"26420",0.485888299539897
"69178",0.485490658206297
"103724",0.484825246792561
"106672",0.484424203991732
"216169",0.484104890621997
"20103",0.48388896494773
"100732",0.483756991851642
"77305",0.483691717465961
"104079",0.483524337384341
"106861",0.483314424404115
"330401",0.483233445852468
"218460",0.483093743319487
"111173",0.482939016814546
"12424",0.482887326223565
"19345",0.48287858464845
"68043",0.482689344728258
"26950",0.482505407187718
"68837",0.482453731706824
"94064",0.481750340406737
"72129",0.481639758986858
"100900",0.481307431951537
"225913",0.481146666503555
"67442",0.481141580182175
"80976",0.481065688633387
"57752",0.48096891647449
"117198",0.480799611378292
"11606",0.480634310119365
"66660",0.480404455599597
"16885",0.480270177664603
"237221",0.480192305092706
"55983",0.47976434624409
"227737",0.479649384403925
"15468",0.479596415687463
"20742",0.479465710247862
"213539",0.479349307093339
"233908",0.479181834532239
"72949",0.479052813015395
"66357",0.478658543605974
"70568",0.478420520993523
"93739",0.47798692711305
"14263",0.477121377449672
"232946",0.477062751202686
"67886",0.476909349626207
"17532",0.476765668386586
"17876",0.476748449756119
"52206",0.47629391299639
"19070",0.476172293324849
"18573",0.476134383712366
"231327",0.475961629534692
"19708",0.475959643014625
"67728",0.47591360564941
"15516",0.47588883403764
"72584",0.475836479891008
"54338",0.475711310782449
"56248",0.47551532502335
"16416",0.475315656776727
"66055",0.475113260098373
"13138",0.474865726707217
"223455",0.474442103894783
"19012",0.474350069932145
"260302",0.474276826768272
"12827",0.474102691785418
"75423",0.473786105986356
"75695",0.47357963021987
"18483",0.473529690730563
"24050",0.473483336031088
"68292",0.473112502023881
"68149",0.472854281842718
"67068",0.472688935698128
"77407",0.472394288110689
"56207",0.47135315133967
"226982",0.471007529544606
"66405",0.470930696535041
"73711",0.47089433374704
"28084",0.470498602049244
"19283",0.470490898337756
"241568",0.469890627302553
"16785",0.469814503041814
"20401",0.469800768490807
"56351",0.469726279913901
"68365",0.46969117216689
