"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0007059","chromosome segregation",400,0.194686111450855,1.24782393728687,0.0249345614581926,0.18566297874504,0.163118980629021,4300,"tags=28%, list=22%, signal=22%","329152/67300/71876/212307/13424/13194/69737/211651/16319/20815/19822/76707/223593/13000/16569/26992/20588/67155/116733/83431/235661/67141/12447/384619/19211/73420/53869/52023/77053/228012/51792/233276/20586/17350/213582/57261/83797/22284/26934/54418/68501/66617/328580/16563/24061/104271/69654/68942/66591/72415/12448/29861/217232/93760/12617/54392/68298/81601/80912/28135/74549/21974/67045/22154/77045/99412/237911/76499/56317/434438/99152/13871/76044/68549/16211/83815/106042/225745/100732/101994/268491/30939/231600/13205/59002/20460/26951/17865/11789/67166/74237/69957/381306/70454/72199/78610/217716/75430/11920/217449/320022/224023/66296/12704/213389/74075/18005/26554/69928/12540","GO BP","Transcriptomics","Positive","GO BP:GO:0007059"
"GO:0030858","positive regulation of epithelial cell differentiation",58,-0.320153712582044,-1.4866723450878,0.0250333050284369,0.18596169449696,0.16338142502844,4316,"tags=41%, list=22%, signal=32%","71093/19726/18088/12165/15218/17292/19206/11688/15223/26914/16878/52906/22062/18612/16869/14173/13115/67888/20674/18128/20682/12015/12226/18510","GO BP","Transcriptomics","Negative","GO BP:GO:0030858"
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction",100,-0.277089891861915,-1.44832627506229,0.0250333050284369,0.18596169449696,0.16338142502844,4173,"tags=32%, list=22%, signal=25%","69097/72674/23892/50930/107607/58994/110957/110784/67027/19766/56496/378425/266692/18673/24105/16202/384309/83433/142980/11848/215653/18477/16792/236511/110829/16173/57373/16179/70097/56722/27050/171285","GO BP","Transcriptomics","Negative","GO BP:GO:1901222"
"GO:0007019","microtubule depolymerization",58,0.319884690846372,1.48972131998987,0.025135238369971,0.186500528911223,0.163854831848564,3335,"tags=38%, list=17%, signal=31%","227634/69697/14219/76707/74187/99512/73420/16765/20257/20262/15194/17755/140810/260315/58522/29877/76499/20595/67254/16800/56471/67886","GO BP","Transcriptomics","Positive","GO BP:GO:0007019"
"GO:0034976","response to endoplasmic reticulum stress",259,0.218787821963625,1.33670364998779,0.0252331717352508,0.186626779012239,0.163965752118837,4256,"tags=30%, list=22%, signal=24%","16438/56228/63913/18708/27403/59025/26408/74126/11820/17973/72607/13666/269695/208643/230249/320011/68292/26754/71472/58801/230815/223455/20338/56637/66725/269523/110616/233038/53323/74143/19255/51795/56807/17156/19418/26943/19053/12364/53357/63958/12125/74006/69187/54609/69232/16145/75841/75212/18023/18854/66861/56085/14251/69065/76299/233040/50527/13205/72053/16334/216440/320709/216157/224109/16151/14827/226641/67878/17118/12367/66967/12043/108159/26926/140630/217365/227619/70551","GO BP","Transcriptomics","Positive","GO BP:GO:0034976"
"GO:0048537","mucosa-associated lymphoid tissue development",13,0.519226351627501,1.59216898041039,0.0252405069975569,0.186626779012239,0.163965752118837,2326,"tags=38%, list=12%, signal=34%","15902/12298/252838/11876/20850","GO BP","Transcriptomics","Positive","GO BP:GO:0048537"
"GO:0048541","Peyer's patch development",13,0.519226351627501,1.59216898041039,0.0252405069975569,0.186626779012239,0.163965752118837,2326,"tags=38%, list=12%, signal=34%","15902/12298/252838/11876/20850","GO BP","Transcriptomics","Positive","GO BP:GO:0048541"
"GO:0051259","protein complex oligomerization",250,0.21525671991518,1.30908257105977,0.0253295537218003,0.186957415252216,0.164256241083242,4443,"tags=29%, list=23%, signal=22%","16490/20514/71586/218544/94178/11827/101613/16500/20979/11820/73991/17762/383348/216001/65114/12845/225997/16502/268345/27410/15165/18746/15452/382571/67498/11830/434246/74143/26556/19305/14660/19378/16494/16485/56398/106931/74006/12737/56543/16491/74112/20656/100038882/99738/16506/12843/99412/50997/56847/14810/56298/243853/98741/74360/18571/107476/18391/228139/52120/16538/28240/17436/64177/637515/74568/20133/98878/16149/108723/14812/17339/11720","GO BP","Transcriptomics","Positive","GO BP:GO:0051259"
"GO:0010728","regulation of hydrogen peroxide biosynthetic process",10,0.59468338679294,1.66023287943806,0.0253441641104832,0.186957415252216,0.164256241083242,3164,"tags=40%, list=16%, signal=33%","83429/170731/20656/20848","GO BP","Transcriptomics","Positive","GO BP:GO:0010728"
"GO:0031430","M band",17,0.450729212992664,1.52693195132669,0.0611731093935519,0.187038026006775,0.139220083237927,866,"tags=29%, list=5%, signal=28%","109676/20742/66106/226849/14200","GO CC","Transcriptomics","Positive","GO CC:GO:0031430"
"GO:0035371","microtubule plus-end",26,0.395342774520299,1.53038088652496,0.0611944992739844,0.187038026006775,0.139220083237927,3320,"tags=42%, list=17%, signal=35%","76686/212307/13191/75786/16570/269713/83679/13518/56430/76499/100732","GO CC","Transcriptomics","Positive","GO CC:GO:0035371"
"GO:0090114","COPII-coated vesicle budding",36,0.386188828302765,1.58051688102895,0.0255390283623447,0.188176069605941,0.165326921179308,5295,"tags=53%, list=28%, signal=38%","69162/30960/320714/338366/19324/75964/99683/218811/27054/231070/50907/217449/240756/26554/89867/12684/67898/245828/240667","GO BP","Transcriptomics","Positive","GO BP:GO:0090114"
"GO:1900120","regulation of receptor binding",22,0.437933762763741,1.57424397701196,0.0256070703771895,0.188347503262821,0.165477538623587,2438,"tags=32%, list=13%, signal=28%","11938/11820/224860/100102/18121/72832/23893","GO BP","Transcriptomics","Positive","GO BP:GO:1900120"
"GO:0045926","negative regulation of growth",258,0.219237420915176,1.33479617813514,0.0256426349682771,0.188347503262821,0.165477538623587,4222,"tags=30%, list=22%, signal=24%","68585/20239/11479/22401/19736/20346/18479/13052/210108/239667/67155/22431/71839/19094/320027/20347/73379/20378/14083/19211/13806/18133/12550/56637/20586/70834/22129/11554/11556/20563/17684/63953/209212/19662/100042784/18121/12575/72843/232339/22418/230899/236266/239790/18605/433182/20351/13132/18854/19280/14706/74132/20459/233805/67655/16468/20355/15251/21960/108151/20354/13205/64010/12631/59011/75766/22241/211652/11789/71254/19016/24087/216233/12168/20358/12043/108655/12568","GO BP","Transcriptomics","Positive","GO BP:GO:0045926"
"GO:1905634","regulation of protein localization to chromatin",10,0.593308087566861,1.65639332877141,0.0256513623611408,0.188347503262821,0.165477538623587,2350,"tags=40%, list=12%, signal=35%","19822/269523/70675/235626","GO BP","Transcriptomics","Positive","GO BP:GO:1905634"
"GO:0032411","positive regulation of transporter activity",134,0.255485859758421,1.40094414829431,0.0257137665037611,0.188469785022154,0.165584972405307,2506,"tags=23%, list=13%, signal=20%","53416/17918/109676/238161/75607/16150/19699/93692/18795/12298/229715/12159/75909/16502/11977/268345/54376/15165/11554/14169/12293/15194/241528/16485/56398/433809/230899/76757/16527/18671/11931","GO BP","Transcriptomics","Positive","GO BP:GO:0032411"
"GO:0060088","auditory receptor cell stereocilium organization",25,-0.419796294187009,-1.5777524403826,0.0257276943133292,0.188469785022154,0.165584972405307,2687,"tags=40%, list=14%, signal=34%","73750/229320/26941/20655/17921/21683/140476/19712/110253/105782","GO BP","Transcriptomics","Negative","GO BP:GO:0060088"
"GO:2000649","regulation of sodium ion transmembrane transporter activity",59,0.325505095797459,1.51088346611359,0.0257571411750012,0.188469785022154,0.165584972405307,4741,"tags=42%, list=25%, signal=32%","329152/53416/75607/93692/18795/75785/14167/23967/100102/101118/14169/56398/246317/94253/11931/22629/108058/545622/13830/13405/18693/57780/11735/17999/279561","GO BP","Transcriptomics","Positive","GO BP:GO:2000649"
"GO:0035869","ciliary transition zone",75,0.26724566833288,1.32934079782119,0.0620985010706638,0.189038810488206,0.140709349287152,2679,"tags=24%, list=14%, signal=21%","16579/330286/52392/102774/16568/381259/73420/244585/72726/104871/16470/640524/17152/81896/21821/140810/18536/67978","GO CC","Transcriptomics","Positive","GO CC:GO:0035869"
"mmu01040","Biosynthesis of unsaturated fatty acids",32,-0.361466279716824,-1.44554211645596,0.0601202404809619,0.18937969924812,0.141417139339577,5085,"tags=41%, list=27%, signal=30%","170439/54325/113868/57874/11430/12012/68801/20250/76267/20249/20280/26897/56473","KEGG","Transcriptomics","Negative","KEGG:mmu01040"
"mmu04723","Retrograde endocannabinoid signaling",146,-0.231512793830233,-1.2768587606011,0.0604288499025341,0.18937969924812,0.141417139339577,1913,"tags=27%, list=10%, signal=25%","14400/72900/66916/407785/230075/14409/70316/67264/14678/17993/14707/14799/66218/17991/104130/68342/67130/54405/68375/78330/66495/14701/68198/66414/16439/66091/14700/67184/17721/66416/17717/17720/407790/17719/66377/17722/17716/17718/75406/68202","KEGG","Transcriptomics","Negative","KEGG:mmu04723"
"mmu04082","Neuroactive ligand signaling",188,0.218200743873966,1.26386997095455,0.0614406779661017,0.190846707664617,0.142512611211545,3673,"tags=25%, list=19%, signal=20%","15563/14658/15558/14401/18798/14411/14677/14802/14823/18795/18386/14695/15466/328699/11548/11438/14394/53623/14396/14403/11554/11549/14412/108015/15557/18751/14704/14807/110834/14681/18749/210044/14688/242425/108073/11512/14706/72961/14406/14696/243764/14810/99296/18796/15559/11604/228139","KEGG","Transcriptomics","Positive","KEGG:mmu04082"
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",18,-0.482053076821346,-1.64432504066523,0.0261241575694599,0.190935087120569,0.167750926910369,2721,"tags=28%, list=14%, signal=24%","100038991/67949/18148/66489/19989","GO BP","Transcriptomics","Negative","GO BP:GO:0000463"
"GO:0031209","SCAR complex",12,-0.492225946278167,-1.481147472164,0.063265306122449,0.191056183429547,0.142210962808273,2948,"tags=42%, list=15%, signal=35%","105855/242687/20430/245880/66610","GO CC","Transcriptomics","Negative","GO CC:GO:0031209"
