"GeneID","GeneName","CON-R1-1","CON-R1-2","CON-R1-3","Asphyxia-R1-1","Asphyxia-R1-2","Asphyxia-R1-3"
"ENSMUSG00000000001","Gnai3",777.107612384389,634.212925436886,744.285785126352,675.120117285375,731.315790051536,623.529558746625
"ENSMUSG00000000003","Pbsn",0,0,0,0,0,0
"ENSMUSG00000000028","Cdc45",34.9380806657832,25.0347207409297,22.9331754520725,29.225979103263,20.4038179309533,25.3762029722463
"ENSMUSG00000000037","Scml2",4.23491886857978,14.8353900686991,8.33933652802635,8.76779373097889,12.8866218511284,7.2503437063561
"ENSMUSG00000000049","Apoh",6.35237830286967,5.56327127576216,7.29691946202306,6.8193951240947,5.36942577130349,3.62517185317805
"ENSMUSG00000000056","Narf",1164.60268885944,938.338421845217,1064.30782438936,1200.21354184067,1082.47623549478,1121.99068855861
"ENSMUSG00000000058","Cav2",564.302939238255,323.596945873499,552.481044981746,497.815844058913,497.208826422703,445.8961379409
"ENSMUSG00000000078","Klf6",838.513935978796,812.237606261275,1117.47109475553,1072.59343308975,1211.34245400607,1099.33336447624
"ENSMUSG00000000085","Scmh1",659.588613781301,624.013594764655,634.831993196006,579.648585548049,583.119638763559,619.904386893446
"ENSMUSG00000000088","Cox5a",2198.98162251005,2541.48776114401,2353.77773503544,2399.45288437789,2415.16771193231,2409.83298940011
"ENSMUSG00000000093","Tbx2",50.8190264229573,42.6517464475099,26.0604266500823,29.225979103263,33.2904397820816,44.4083552014311
"ENSMUSG00000000094","Tbx4",6.35237830286967,5.56327127576216,3.12725119800988,6.8193951240947,6.44331092556419,2.71887888988354
"ENSMUSG00000000103","Zfy2",0,0,0,0,0,0
"ENSMUSG00000000120","Ngfr",19.057134908609,404.26437937205,26.0604266500823,21.4323846757262,36.5120952448637,22.6573240823628
"ENSMUSG00000000125","Wnt3",25.4095132114787,42.6517464475099,19.8059242540626,15.5871888550736,31.1426694735603,27.1887888988354
"ENSMUSG00000000126","Wnt9a",186.33643021751,92.7211879293693,315.852370998998,280.569399391325,239.476389400136,257.387201575641
"ENSMUSG00000000127","Fer",284.79829391199,229.021334185542,227.246920388718,257.188616108714,299.613958038735,270.981596025059
"ENSMUSG00000000131","Xpo6",1429.28511814568,1382.4729120269,1521.92891636481,1334.65304571568,1431.48891062951,1568.7931194628
"ENSMUSG00000000134","Tfe3",544.187074612502,576.725788920677,605.644315347914,577.700186941165,622.853389471205,641.655418012515
"ENSMUSG00000000142","Axin2",617.239425095503,446.91612581956,566.032466839789,503.661039879565,468.213927257664,502.992594628454
"ENSMUSG00000000148","Brat1",240.331645791902,254.983266805766,222.034835058702,305.898581280819,245.9197003257,307.23331455684
"ENSMUSG00000000149","Gna12",1934.29919322381,2035.23007504966,1697.05498345336,1478.83454262511,1572.16786583766,1679.36086098473
"ENSMUSG00000000154","Slc22a18",6.35237830286967,8.34490691364324,4.16966826401318,4.8709965172105,6.44331092556419,8.15663666965061
"ENSMUSG00000000157","Itgb2l",0,0,0,0,0,0
"ENSMUSG00000000159","Igsf5",8.46983773715956,0.927211879293693,3.12725119800988,4.8709965172105,2.1477703085214,3.62517185317805
"ENSMUSG00000000167","Pih1d2",25.4095132114787,20.3986613444612,10.4241706600329,10.7161923378631,20.4038179309533,8.15663666965061
"ENSMUSG00000000168","Dlat",2111.10705598702,2019.46747310166,1935.76849156812,2148.10946408983,2198.24291077165,2117.10036225598
"ENSMUSG00000000171","Sdhd",1257.77090396819,1316.64086859704,1340.54834688024,1330.75624850191,1263.96282656484,1250.68428934643
"ENSMUSG00000000182","Fgf23",0,1.85442375858739,1.04241706600329,3.8967972137684,0,2.71887888988354
"ENSMUSG00000000183","Fgf6",0,0,0,0,0,0
"ENSMUSG00000000184","Ccnd2",2011.58646257539,1417.70696344006,2155.71849249481,1773.04273226462,1624.78823839644,1657.60982986566
"ENSMUSG00000000194","Gpr107",910.507556744652,1017.15143158518,990.296212703129,1012.19307627634,1078.18069487774,1031.36139222916
"ENSMUSG00000000197","Nalcn",1703.49611488622,2304.12152004483,2071.28271014854,2288.39416378549,2417.31548224083,2362.70575530879
"ENSMUSG00000000202","Btbd17",366.320482132151,389.428989303351,389.863982685232,370.195735307998,357.603756368813,401.487782739469
"ENSMUSG00000000204","Slfn4",0,4.63605939646846,0,0,0,2.71887888988354
"ENSMUSG00000000214","Th",17.9984051914641,100.138882963719,343.997631781087,398.447515107819,416.667439853151,142.287995237238
"ENSMUSG00000000215","Ins2",0,0,0,0.974199303442099,1.0738851542607,0
"ENSMUSG00000000216","Scnn1g",3.17618915143483,1.85442375858739,1.04241706600329,1.9483986068842,2.1477703085214,4.53146481647256
"ENSMUSG00000000223","Drp2",1252.47725538247,1074.63856810139,1443.74763641456,1550.92529107982,1435.78445124655,1520.75959240819
"ENSMUSG00000000244","Tspan32",1.05872971714494,3.70884751717477,4.16966826401318,5.8451958206526,3.2216554627821,0
"ENSMUSG00000000247","Lhx2",1274.71057944251,823.364148812799,1197.73720883778,863.1405828497,924.615117818461,793.912635845993
"ENSMUSG00000000248","Clec2g",1.05872971714494,8.34490691364324,3.12725119800988,0,1.0738851542607,4.53146481647256
"ENSMUSG00000000253","Gmpr",675.469559538475,630.504077919711,476.384599163505,511.454634307102,562.715820832606,587.277840214844
"ENSMUSG00000000263","Glra1",0,14.8353900686991,7.29691946202306,2.9225979103263,4.29554061704279,2.71887888988354
"ENSMUSG00000000266","Mid2",452.077589220891,731.570172762724,472.214930899492,450.08007819025,518.686529507917,512.961817224694
"ENSMUSG00000000275","Trim25",158.809457571742,198.42334216885,152.192891636481,155.871888550736,141.752840362412,175.820834879135
"ENSMUSG00000000276","Dgke",1673.85168280616,1368.56473383749,1648.06138135121,1834.41728838147,1885.74233088179,1934.02918367049
"ENSMUSG00000000278","Scpep1",219.157051449004,282.799623184576,279.367773688883,288.362993818861,296.392302575953,282.763404547888
"ENSMUSG00000000282","Mnt",875.569476078869,697.263333228857,887.096923168803,838.785600263648,850.517042174473,822.914010671417
"ENSMUSG00000000290","Itgb2",124.930106623103,178.951892703683,92.7751188742932,173.407476012694,93.4280084206808,105.129983742163
"ENSMUSG00000000295","Hddc2",130.223755208828,144.645053169816,134.471801514425,125.671710144031,100.945204500506,114.192913375109
"ENSMUSG00000000296","Tpd52l1",424.550616575123,412.609286285693,408.627489873291,373.118333218324,370.490378219941,396.956317922996
"ENSMUSG00000000301","Pemt",23.2920537771888,24.107508861636,23.9755925180758,16.5613881585157,24.6993585479961,29.0013748254244
"ENSMUSG00000000303","Cdh1",16.9396754743191,36.161263292454,51.0784362341614,68.193951240947,38.6598655533851,66.1593863204994
"ENSMUSG00000000305","Cdh4",182.10151134893,703.753816383913,623.36540546997,571.854991120512,623.927274625466,555.557586499536
"ENSMUSG00000000308","Ckmt1",2485.89737585633,3176.62789846019,3023.00949140955,3340.52941150296,3180.84782692019,3243.62251563106
"ENSMUSG00000000317","Bcl6b",37.0555401000731,27.8163563788108,43.7815167721383,24.3549825860525,44.0292913246886,21.7510311190683
"ENSMUSG00000000318","Clec10a",3.17618915143483,11.1265425515243,11.4665877260362,11.6903916413052,6.44331092556419,12.6881014861232
"ENSMUSG00000000320","Alox12",12.7047566057393,15.7626019479928,18.7635071880593,15.5871888550736,19.3299327766926,17.2195663025957
"ENSMUSG00000000326","Comt",1391.17084832846,1634.67454319478,1441.66280228256,1500.26692730083,1480.8876277255,1577.85604909575
"ENSMUSG00000000339","Rtca",780.283801535824,632.358501678299,887.096923168803,728.70107897469,835.482650014823,791.193756956109
"ENSMUSG00000000340","Dbt",430.902994877992,420.026981320043,345.04004884709,339.021357597851,325.387201740992,332.609517529086
"ENSMUSG00000000346","Dazap2",2463.66405179629,2245.70717164932,2354.82015210144,2319.56854149564,2068.3028071061,2222.23034599814
"ENSMUSG00000000355","Mcts1",559.009290652531,509.039321732237,502.445025813588,584.51958206526,561.641935678345,495.742250922098
"ENSMUSG00000000359","Rem1",5.29364858572472,5.56327127576216,8.33933652802635,1.9483986068842,6.44331092556419,10.8755155595341
"ENSMUSG00000000365","Rnf17",8.46983773715956,10.1993306722306,10.4241706600329,5.8451958206526,12.8866218511284,14.5006874127122
"ENSMUSG00000000374","Trappc10",1927.94681492094,1850.71491107021,2013.94977151836,1974.70198807714,2056.49007040924,2069.06683520137
"ENSMUSG00000000378","Ccm2",946.504367127581,1436.25120102593,974.65995671308,1015.11567418667,986.900456765582,1141.92913375109
"ENSMUSG00000000381","Wap",0,0,0,0,0,0
"ENSMUSG00000000384","Tbrg4",373.731590152165,375.520811113946,385.694314421219,386.757123466513,379.081459454027,455.86536053714
"ENSMUSG00000000385","Tmprss2",0,0,0,0,0,0
"ENSMUSG00000000386","Mx1",5.29364858572472,2.78163563788108,10.4241706600329,5.8451958206526,2.1477703085214,10.8755155595341
"ENSMUSG00000000392","Fap",11.6460268885944,7.41769503434954,22.9331754520725,28.2517797998209,39.7337507076458,21.7510311190683
"ENSMUSG00000000394","Gcg",0,0,1.04241706600329,2.9225979103263,0,0
"ENSMUSG00000000399","Ndufa9",1925.82935548665,2056.55594827341,2056.6888712245,1992.23757553909,2041.45567824959,2095.34933113691
"ENSMUSG00000000402","Egfl6",65.6412424629866,29.6707801373982,34.3997631781087,21.4323846757262,24.6993585479961,29.9076677887189
"ENSMUSG00000000409","Lck",12.7047566057393,28.7435682581045,21.8907583860692,24.3549825860525,13.9605070053891,10.8755155595341
"ENSMUSG00000000411","Tssk3",0,1.85442375858739,0,1.9483986068842,1.0738851542607,2.71887888988354
"ENSMUSG00000000416","Cttnbp2",2819.39723675699,1421.41581095723,1569.88010140096,1891.89504728456,1826.67864739745,1826.18032103844
"ENSMUSG00000000420","Galnt1",1054.49479827636,1077.42020373927,957.981283657027,956.663715980142,912.802381121594,925.325115523697
"ENSMUSG00000000435","Myf5",0,0.927211879293693,0,0.974199303442099,1.0738851542607,0
"ENSMUSG00000000439","Mkrn2",636.296560004112,670.37418872934,590.008059357864,612.771361865081,630.37058555103,607.216285407323
"ENSMUSG00000000440","Pparg",38.114269817218,9.27211879293693,51.0784362341614,39.9421714411261,47.2509467874707,34.4391326051915
"ENSMUSG00000000441","Raf1",1161.426499708,1062.58481367057,992.381046835136,1116.43240174465,1071.73738395218,1129.24103226496
"ENSMUSG00000000486","Septin1",21.1745943428989,12.9809663101117,19.8059242540626,18.5097867653999,19.3299327766926,18.1258592658902
"ENSMUSG00000000489","Pdgfb",609.828317075488,421.88140507863,646.298580922042,585.493781368702,598.154030923209,532.900262417173
"ENSMUSG00000000530","Acvrl1",391.72999534363,305.052708287625,374.227726695183,375.066731825208,281.357910416303,378.830458657106
"ENSMUSG00000000531","Tamalin",917.918664764667,733.424596521311,1106.00450702949,1071.61923378631,1072.81126910644,991.484501844197
"ENSMUSG00000000532","Acvr1b",2421.31486311049,2297.63103688977,2639.40001112034,3046.32122186344,2750.21988006165,2980.79755627565
"ENSMUSG00000000538","Tom1l2",5419.63742206497,4952.23864730761,5881.31708639058,5655.22695648139,5499.36587496904,5629.89188798551
"ENSMUSG00000000544","Gpa33",0,0,0,0,0,0
"ENSMUSG00000000552","Zfp385a",923.212313350392,1376.90964075113,1232.13697201589,1243.07831119212,1193.08640638364,1271.5290275022
"ENSMUSG00000000555","Itga5",62.4650533115517,80.6674334985513,51.0784362341614,51.6325630824313,65.5069944099026,86.0978315129787
"ENSMUSG00000000560","Gabra2",1204.83441811095,1066.29366118775,885.012089036797,1094.02581776548,1116.84056043113,957.045369239005
"ENSMUSG00000000561","Wdr77",868.158368058855,889.196192242651,893.351425564823,961.534712497352,963.274983371846,919.88735774393
"ENSMUSG00000000562","Adora3",26.4682429286236,24.107508861636,23.9755925180758,24.3549825860525,13.9605070053891,27.1887888988354
"ENSMUSG00000000563","Atp5pb",4361.96643463717,4159.47249051151,4338.53982870571,4204.6441936561,4297.68838735132,4129.0707407698
"ENSMUSG00000000567","Sox9",774.9901529501,758.459317262241,709.886021948243,528.99022176906,613.188423082859,606.309992444029
"ENSMUSG00000000568","Hnrnpd",2754.81472401115,2973.56849689487,2636.27275992233,2768.67442038245,3099.23255519638,2909.20041217538
"ENSMUSG00000000579","Dynlt1c",84.6983773715956,86.2307047743134,78.181279950247,64.2971540271785,73.0241904897275,58.0027496508488
"ENSMUSG00000000581","C1d",654.294965195576,616.595899730306,606.686732413917,578.674386244607,596.006260614688,540.150606123529
"ENSMUSG00000000594","Gm2a",1323.41214643118,1317.56808047634,1261.32464986399,1145.65838084791,1149.05711505895,1170.93050857651
"ENSMUSG00000000600","Krit1",765.461585495795,724.152477728374,599.389812951894,789.101435788101,670.104336258676,727.753249525493
"ENSMUSG00000000605","Clcn4",3954.35549353637,3242.45994189004,3825.67063223209,3906.53920680282,3979.81838169015,4054.75471777965
"ENSMUSG00000000606","Vmn2r88",0,0,0,0,0,0
"ENSMUSG00000000617","Grm6",0,0,0,0,0,0
"ENSMUSG00000000627","Sema4f",835.337746827361,665.738129332871,763.049292314411,810.533820463827,838.704305477605,918.981064780636
"ENSMUSG00000000628","Hk2",106.931701431639,113.119849273831,101.11445540232,90.6005352201152,88.0585826493773,88.8167104028622
"ENSMUSG00000000631","Myo18a",3545.68582271842,3408.43086828361,3921.57300230439,3745.79632173487,3912.16361697172,4112.7574674305
"ENSMUSG00000000632","Sez6",2811.98612873697,5745.00480410372,3316.97110402248,3961.09436779558,4364.26926691548,4405.49009457462
"ENSMUSG00000000673","Haao",2.11745943428989,0.927211879293693,0,0,1.0738851542607,0.906292963294512
"ENSMUSG00000000682","Cd52",33.8793509486382,39.8701108096288,29.1876778480922,28.2517797998209,19.3299327766926,27.1887888988354
"ENSMUSG00000000686","Abhd15",20.115864625754,28.7435682581045,33.3573461121054,30.2001784067051,15.0343921596498,15.4069803760067
"ENSMUSG00000000690","Hoxb6",0,0,0,0,0,0
"ENSMUSG00000000693","Loxl3",81.5221882201607,74.1769503434954,63.5874410262009,64.2971540271785,63.3592241013812,61.6279215040268
"ENSMUSG00000000701","Tcl1b5",0,0,0,0,0,0
"ENSMUSG00000000706","Btn1a1",0,2.78163563788108,1.04241706600329,0.974199303442099,0,0.906292963294512
"ENSMUSG00000000708","Kat2b",418.198238272253,425.590252595805,412.797158137304,376.04093112865,484.322204571575,468.553462023263
"ENSMUSG00000000711","Rab5b",3331.82241985514,3315.70968035425,3493.13958817704,3205.11570832451,3286.08857203774,3251.77915230071
"ENSMUSG00000000724","Cryba1",0,1.85442375858739,2.08483413200659,0.974199303442099,1.0738851542607,0
"ENSMUSG00000000730","Dnmt3l",6.35237830286967,0.927211879293693,0,0,1.0738851542607,1.81258592658902
"ENSMUSG00000000731","Aire",1.05872971714494,0,1.04241706600329,0,0,0
"ENSMUSG00000000732","Icosl",91.0507556744652,64.9048315505585,55.2481044981746,59.4261575099681,37.5859803991244,40.7831833482531
"ENSMUSG00000000738","Spg7",784.518720404404,723.22526584908,855.824411188704,749.159264346974,754.941263445271,792.100049919404
"ENSMUSG00000000739","Sult5a1",15.8809457571742,11.1265425515243,7.29691946202306,7.79359442753679,3.2216554627821,7.2503437063561
"ENSMUSG00000000740","Rpl13",5039.55345360994,4902.16920582575,4280.16447300952,4009.80433296768,3422.47198662885,3418.5370575469
"ENSMUSG00000000743","Chmp1a",1839.01351868077,1644.87387386701,1852.37512628785,1673.67440331353,1531.36022997576,1623.17069726047
"ENSMUSG00000000751","Rpa1",1076.72812233641,986.553439568489,837.060904000645,892.366561952963,907.43295535029,894.511154771684
"ENSMUSG00000000753","Serpinf1",145.045971248857,171.534197669333,182.422986550576,161.717084371388,167.526084064669,111.474034485225
"ENSMUSG00000000759","Tubgcp3",714.642559072838,720.443630211199,581.668722829838,648.816736092438,597.080145768948,657.968691351816
"ENSMUSG00000000766","Oprm1",10.5872971714494,50.0694414818594,10.4241706600329,23.3807832826104,30.0687843192996,33.532839641897
"ENSMUSG00000000776","Polr3d",319.736374577773,355.122149769484,302.300949140955,363.376340183903,336.126053283599,351.641669758271
"ENSMUSG00000000782","Tcf7",94.2269448259001,85.3034928950197,76.0964458182405,80.8585421856942,93.4280084206808,125.974721897937
"ENSMUSG00000000787","Ddx3x",4855.33448282672,4187.28884689032,4611.65309999857,4669.33726139798,5077.32900934458,5080.67835222904
"ENSMUSG00000000791","Il12rb1",8.46983773715956,10.1993306722306,7.29691946202306,6.8193951240947,11.8127366968677,7.2503437063561
"ENSMUSG00000000792","Slc5a5",212.804673146134,267.037021236584,274.155688358866,255.24021750183,222.294226931965,287.29486936436
"ENSMUSG00000000794","Kcnn3",402.317292515079,975.426897016965,454.493840777436,396.499116500934,579.897983300777,481.241563509386
"ENSMUSG00000000804","Usp32",2733.64012966825,2358.82702092315,3082.42726417174,2984.94666574659,3207.69495577671,3107.67857113688
"ENSMUSG00000000805","Car4",624.650533115517,223.45806290978,567.074883905792,388.705522073398,472.509467874707,459.490532390318
"ENSMUSG00000000811","Txnrd3",43.4079184029427,56.5599246369153,109.453791930346,71.1165491512732,90.2063529578987,84.2852455863896
"ENSMUSG00000000817","Fasl",0,0,1.04241706600329,0.974199303442099,0,0
"ENSMUSG00000000823","Zfp512b",748.521910021476,715.807570814731,690.080097694181,709.217092905848,848.369271865952,860.072022166492
"ENSMUSG00000000826","Dnajc5",7058.55102420535,7046.81028263207,7584.62657223997,7631.87734316541,7901.64696505022,7913.75015548768
"ENSMUSG00000000827","Tpd52l2",932.740880804696,822.436936933506,896.478676762833,821.25001280169,769.975655604921,873.66641661591
"ENSMUSG00000000838","Fmr1",1438.81368559998,876.21522593254,1421.85687802849,1384.33721019122,1602.23665015696,1479.97640905994
"ENSMUSG00000000861","Bcl11a",2336.61648573889,1475.19409995627,2030.62844457442,1925.99202290503,2160.65693037253,1903.21522291848
"ENSMUSG00000000869","Il4",1.05872971714494,2.78163563788108,1.04241706600329,0,0,0
"ENSMUSG00000000876","Pxmp4",268.917348154816,252.201631167884,287.707110216909,240.627227950199,246.993585479961,252.855736759169
"ENSMUSG00000000881","Dlg3",4593.82824269191,3468.69964043771,4037.28129663076,4491.05878886808,4441.58899802225,4332.98665751106
"ENSMUSG00000000884","Gnb1l",40.2317292515079,53.7782889990342,46.9087679701482,55.5293602961997,55.8420280215563,57.0964566875543
"ENSMUSG00000000889","Dbh",15.8809457571742,5.56327127576216,12.5090047920395,8.76779373097889,6.44331092556419,13.5943944494177
"ENSMUSG00000000901","Mmp11",19.057134908609,35.2340514131603,7.29691946202306,15.5871888550736,31.1426694735603,29.0013748254244
"ENSMUSG00000000902","Smarcb1",996.264663833393,1041.25894044682,1023.65355881523,1033.62546095207,996.565423153928,1042.23690778869
"ENSMUSG00000000903","Vpreb3",1.05872971714494,0.927211879293693,0,0,0,0
"ENSMUSG00000000915","Hip1r",1200.59949924237,1509.50093949013,1532.35308702484,1483.70553914232,1398.19847084743,1590.54415058187
"ENSMUSG00000000916","Nsun5",156.691998137452,155.77159572134,153.235308702484,153.923489943852,144.974495825194,148.6320459803
"ENSMUSG00000000934","Top1mt",157.750727854597,232.730181702717,154.277725768487,150.026692730083,177.191050453015,147.725753017006
"ENSMUSG00000000938","Hoxa10",0,0,0,0,0,0
"ENSMUSG00000000942","Hoxa4",0,0,0,0,0,0
"ENSMUSG00000000948","Gm38393",139.752322663133,101.993306722306,101.11445540232,132.491105268125,158.935002830583,135.037651530882
"ENSMUSG00000000957","Mmp14",212.804673146134,234.584605461304,239.755925180758,184.123668350557,274.914599490739,224.760654897039
"ENSMUSG00000000958","Slc7a7",30.7031617972034,48.215017723272,17.721090122056,32.1485770135893,30.0687843192996,46.2209411280201
"ENSMUSG00000000959","Oxa1l",637.355289721257,743.623927193542,689.037680628177,670.249120768164,691.58203934389,667.031620984761
"ENSMUSG00000000976","Heatr6",274.210996740541,287.435682581045,217.865166794688,255.24021750183,244.845815171439,269.16901009847
"ENSMUSG00000000982","Ccl3",6.35237830286967,0.927211879293693,2.08483413200659,0.974199303442099,4.29554061704279,1.81258592658902
"ENSMUSG00000000983","Wfdc18",11.6460268885944,12.053754430818,27.1028437160856,16.5613881585157,13.9605070053891,16.3132733393012
"ENSMUSG00000001014","Icam4",13.7634863228843,8.34490691364324,14.5938389240461,18.5097867653999,17.1821624681712,12.6881014861232
"ENSMUSG00000001016","Ilf2",1476.9279554172,1464.99476928403,1451.04455587659,1419.40838511514,1532.43411513002,1551.57355316021
"ENSMUSG00000001017","Chtop",3052.31777452888,3195.17213604607,3162.69337825399,3195.37371529009,3170.10897537758,3207.37079709928
"ENSMUSG00000001018","Snapin",729.464775112867,769.585859813765,751.582704588375,653.687732609649,735.611330668578,683.344894324062
"ENSMUSG00000001020","S100a4",19.057134908609,18.5442375858739,11.4665877260362,14.6129895516315,19.3299327766926,10.8755155595341
"ENSMUSG00000001021","S100a3",7.41110802001461,7.41769503434954,4.16966826401318,2.9225979103263,7.51719607982489,7.2503437063561
"ENSMUSG00000001023","S100a5",0,0,141.768720976448,113.007119199284,140.678955208151,10.8755155595341
"ENSMUSG00000001025","S100a6",146.104700966002,118.683120549593,231.416588652731,186.072066957441,134.235644282587,141.381702273944
"ENSMUSG00000001027","Scn4a",1.05872971714494,0,0,0,0,0
"ENSMUSG00000001029","Icam2",48.7015669886675,42.6517464475099,50.0360191681581,57.4777589030839,38.6598655533851,35.345425568486
"ENSMUSG00000001034","Mapk7",311.266536840614,229.021334185542,231.416588652731,216.272245364146,236.254733937354,247.417978979402
"ENSMUSG00000001036","Epn2",2875.50991176567,2148.34992432349,2179.69408501289,2116.93508637968,2283.07983795824,2224.94922488803
"ENSMUSG00000001039","B9d1",102.69678256306,151.135536324872,128.217299118405,113.007119199284,104.166859963288,118.724378191581
"ENSMUSG00000001052","Sec24b",944.386907693291,881.778497208302,905.860430356862,1009.27047836601,1074.95903941496,1035.89285704563
"ENSMUSG00000001053","N4bp3",243.507834943337,289.290106339632,287.707110216909,283.491997301651,238.402504245875,212.97884637421
"ENSMUSG00000001054","Rmnd5b",744.286991152896,585.07069583432,779.727965370464,715.062288726501,740.980756439882,815.663666965061
"ENSMUSG00000001056","Nhp2",542.069615178212,573.944153282796,598.347395885891,529.964421072502,562.715820832606,522.024746857639
"ENSMUSG00000001062","Vps9d1",670.17591095275,577.653000799971,694.249765958194,650.765134699322,648.626633173462,658.874984315111
"ENSMUSG00000001065","Zfp276",349.380806657832,293.926165736101,256.43459823681,329.27936456343,267.397403410914,299.076677887189
"ENSMUSG00000001076","C1ql4",1.05872971714494,0.927211879293693,0,0,0,0
"ENSMUSG00000001082","Mfsd10",143.987241531712,116.828696791005,100.072038336316,104.239325468305,111.684056043113,111.474034485225
"ENSMUSG00000001089","Luzp1",2507.07197019923,1709.77870541757,1955.57441582218,2140.31586966229,2139.17922728731,2401.67635273046
"ENSMUSG00000001095","Slc13a2",0,0,0,0,0,0
"ENSMUSG00000001098","Kctd10",1100.0201761136,1188.68562925451,1353.05735167228,1158.32297179266,1273.62779295319,1162.77387190686
"ENSMUSG00000001100","Poldip2",1603.97552147459,1422.34302283652,1658.48555201124,1469.09254959069,1420.7500590869,1452.7876201611
"ENSMUSG00000001103","Sebox",77.287269351581,25.0347207409297,65.6722751582075,41.8905700480103,47.2509467874707,52.5649918710817
"ENSMUSG00000001105","Ift20",670.17591095275,603.614933420194,641.086495592026,685.836309623238,605.671227003034,629.873609489686
"ENSMUSG00000001119","Col6a1",131.282484925973,579.507424558558,382.567063223209,587.442179975586,545.533658364435,515.680696114578
"ENSMUSG00000001120","Pcbp3",628.885451984097,763.095376658709,1487.5291531867,1409.66639208072,1525.99080420445,1125.61586041178
"ENSMUSG00000001123","Lgals9",105.872971714494,101.066094843013,100.072038336316,137.362101785336,68.7286498726847,113.286620411814
"ENSMUSG00000001127","Araf",2036.99597578687,2776.07236660532,2110.89455865667,2154.92885921392,2227.23780993669,2095.34933113691
"ENSMUSG00000001128","Cfp",89.9920259573203,62.1231959126774,50.0360191681581,75.9875456684837,35.438210090603,47.1272340913146
"ENSMUSG00000001131","Timp1",6.35237830286967,6.49048315505585,6.25450239601976,4.8709965172105,4.29554061704279,4.53146481647256
"ENSMUSG00000001134","Uxt",86.8158368058855,63.0504077919711,81.3085311482569,60.4003568134102,59.0636834843384,68.8782652103829
"ENSMUSG00000001138","Cnnm3",532.541047723907,536.855678111048,482.639101559525,480.280256596955,513.317103736614,504.805180555043
"ENSMUSG00000001143","Lman2l",871.33455721029,984.699015809902,651.510666252059,891.392362649521,778.566736839006,776.693069543397
"ENSMUSG00000001150","Mcm3ap",927.447232218972,885.487344725477,882.92725490479,986.863894386847,961.127213063325,1066.70681779764
"ENSMUSG00000001151","Pcnt",564.302939238255,541.491737507517,543.099291387716,532.887018982828,564.863591141127,589.996719104728
"ENSMUSG00000001155","Ftcd",0,0,0,0,1.0738851542607,0.906292963294512
"ENSMUSG00000001156","Mxd1",585.477533581154,539.637313748929,582.711139895841,594.261575099681,515.464874045135,543.775777976707
"ENSMUSG00000001157","Gmcl1",465.841075543776,542.41894938681,471.172513833489,515.351431520871,510.095448273832,500.273715738571
"ENSMUSG00000001158","Snrnp27",607.710857641198,606.396569058075,545.184125519723,460.796270528113,548.755313827217,514.774403151283
"ENSMUSG00000001166","Oas1c",10.5872971714494,21.3258732237549,23.9755925180758,16.5613881585157,15.0343921596498,29.0013748254244
"ENSMUSG00000001168","Oas1h",0,1.85442375858739,0,0,0,0.906292963294512
"ENSMUSG00000001173","Ocrl",1019.55671761058,1196.10332428886,998.635549231156,1139.81318502726,1243.55900863389,1109.30258707248
"ENSMUSG00000001175","Calm1",65448.5536544662,52995.7221729103,67893.6659258605,61681.4288974365,61023.5238908642,61754.8025188881
"ENSMUSG00000001211","Agpat3",5021.55504841847,5101.5197598739,5538.3618716755,5022.97160854746,5112.76721943519,5419.63192050118
"ENSMUSG00000001225","Slc26a3",1.05872971714494,1.85442375858739,0,0,0,1.81258592658902
"ENSMUSG00000001227","Sema6b",2527.18783482498,2424.65906435301,2809.31399287888,2628.38972068678,2410.87217131527,2657.25096837951
"ENSMUSG00000001228","Uhrf1",15.8809457571742,28.7435682581045,22.9331754520725,26.3033811929367,24.6993585479961,27.1887888988354
"ENSMUSG00000001229","Dpp9",1224.9502827367,1144.17945904842,1230.05213788389,1381.4146122809,1401.42012631021,1492.66451054606
"ENSMUSG00000001240","Ramp2",440.431562332297,283.72683506387,260.604266500823,289.337193122304,192.225442612665,211.166260447621
"ENSMUSG00000001247","Lsr",165.161835874611,173.388621427921,175.126067088553,252.317619591504,171.821624681712,150.444631906889
"ENSMUSG00000001248","Gramd1a",1361.5264162484,1224.84689254697,1030.95047827726,1282.0462833298,1165.16539237286,1214.43257081465
"ENSMUSG00000001249","Hpn",6.35237830286967,1.85442375858739,11.4665877260362,5.8451958206526,3.2216554627821,10.8755155595341
"ENSMUSG00000001260","Gabrg1",350.439536374977,998.607193999307,531.63270366168,468.58986495565,478.952778800271,435.92691534466
"ENSMUSG00000001270","Ckb",19411.8093638526,22816.8299256592,23189.6100503093,22531.2814900089,23085.3091611422,24076.578862882
"ENSMUSG00000001280","Sp1",519.836291118168,513.675381128706,411.754741071301,459.822071224671,431.701832012801,496.648543885393
"ENSMUSG00000001281","Itgb7",8.46983773715956,14.8353900686991,11.4665877260362,8.76779373097889,5.36942577130349,4.53146481647256
"ENSMUSG00000001285","Myg1",426.668076009413,446.91612581956,394.033650949245,355.582745756366,373.712033682723,374.298993840634
"ENSMUSG00000001288","Rarg",132.341214643118,172.461409548627,162.617062296514,114.955517806168,138.53118489963,169.476784136074
"ENSMUSG00000001289","Pfdn5",2147.10386636995,2198.41936580535,2041.05261523445,1709.71977754088,1572.16786583766,1654.89095097578
"ENSMUSG00000001300","Efnb2",720.994937375707,1741.30390931356,1529.22583582683,1582.09966878997,1636.6009750933,1769.99015731418
