"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR","CorrelationT","Pvalue","padj","N","Omics"
"FT4247NR","2-Galloylglucose",NA,"Benzene and substituted derivatives","Benzoic acids and derivatives",1.83826974135893,FALSE,-1.43346036756186,-0.725147650863277,-2.57952182915624,0.0417963143518669,0.570937791154668,8,"Proteomics"
"FT6965NR","Guanosine diphosphate mannose","C00096","Purine nucleotides","Purine nucleotide sugars",0.703547121636532,FALSE,0.168798403152363,0.724147105562831,2.5720327428425,0.0422193892615767,0.570937791154668,8,"Proteomics"
"FT3699PR","Palmitoleoyl Ethanolamide",NA,"Organonitrogen compounds","Amines",0.758546251281818,FALSE,-0.217264996907952,-0.723432681052603,-2.56670618673884,0.0425230617878555,0.570937791154668,8,"Proteomics"
"FT4993PR","Sphinganine 1-phosphate","C01120","Sphingolipids","Phosphosphingolipids",2.54455478342286,TRUE,-1.64681917483968,-0.723263722816224,-2.56544901324723,0.0425950719369336,0.570937791154668,8,"Proteomics"
"FT3019PR","5-Hydroxy-2-(5-methyl-1-oxo-4-hexenyl)benzofuran",NA,"Benzofurans","Unclassified",0.471430294813729,FALSE,-0.182701939273718,-0.721679051955692,-2.55370472051262,0.0432740572124597,0.574514626230179,8,"Proteomics"
"FT5987PR","LysoPC(O-16:0/0:0)","C13903","Glycerophospholipids","Glycerophosphocholines",0.387011221084058,FALSE,-0.123868052421436,-0.720316304853652,-2.54367219930351,0.0438631627004091,0.575322528363535,8,"Proteomics"
"FT2124PR","oxolan-2-ylmethyl hydrogen sulate",NA,"Organic sulfuric acids and derivatives","Sulfuric acid esters",0.571657696245672,FALSE,-0.557970464825037,0.719633066886359,2.5386652991536,0.0441603375429686,0.575322528363535,8,"Proteomics"
"FT5824PR","Deoxycholylalanine",NA,"Steroids and steroid derivatives","Bile acids, alcohols and derivatives",0.709383619548989,FALSE,-0.291874552348467,-0.717168512771707,-2.52073099813326,0.0452424003061678,0.580093092074617,8,"Proteomics"
"FT3640NR","N-stearoyl glycine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.77882722616076,FALSE,0.286191592579965,0.71690555981096,2.51882908861806,0.0453587855352463,0.580093092074617,8,"Proteomics"
"FT4995PR","Erucicoyl-EA",NA,"Organonitrogen compounds","Amines",1.59399688021591,TRUE,-0.750095160262705,-0.713858902338578,-2.49695291701225,0.0467204567144882,0.584128132428263,8,"Proteomics"
"FT5632PR","(9Z)-12-Hydroxyoctadec-9-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.3021644089496,FALSE,-0.499030931223872,-0.712727785504476,-2.48890507003517,0.0472321950430682,0.584128132428263,8,"Proteomics"
