"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR_RNA","Pvalue_RNA","padj_RNA","N_RNA","PearsonR_Protein","Pvalue_Protein","padj_Protein","N_Protein","DirectionPattern","Concordant","MeanAbsR","MinAbsR"
"FT5424NR","Corbisterol",NA,"Steroids and steroid derivatives","Stigmastanes and derivatives",0.736249881974725,FALSE,0.244569235603982,-0.332861277654869,0.51914803745549,0.932714961063584,6,-0.37932133637284,0.354050773720188,0.817059577575325,8,"RNA negative / Protein negative",TRUE,0.356091307013855,0.332861277654869
"FT0901NR","Dihydroxyacetone phosphate","C00111","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.16210122307745,FALSE,0.341028830988061,0.91774635271229,0.00987024353004868,0.543555659481085,6,0.330355839098213,0.424174017468212,0.852015245462087,8,"RNA positive / Protein positive",TRUE,0.624051095905252,0.330355839098213
"FT6209PR","Lipoxin D4",NA,"Fatty Acyls","Eicosanoids",0.324031377295789,FALSE,0.212325895473766,-0.847218776841051,0.0332300357661321,0.717627196300257,6,-0.328163953011538,0.427441003735487,0.854084537831274,8,"RNA negative / Protein negative",TRUE,0.587691364926294,0.328163953011538
"FT6275PR","LysoPC(0:0/18:1)",NA,"Glycerophospholipids","Glycerophosphocholines",0.0972701743447456,FALSE,-0.0148274496140362,-0.327549199914486,0.526247327752458,0.934141862527685,6,-0.358369200707742,0.383372178760887,0.825231915463969,8,"RNA negative / Protein negative",TRUE,0.342959200311114,0.327549199914486
"FT3159PR","5-propylideneisolongifolane",NA,"Prenol lipids","Sesquiterpenoids",0.352810830330019,FALSE,0.128778344141911,-0.326744096029399,0.527325734235311,0.934141862527685,6,-0.388327889121453,0.34177281532852,0.804638828109801,8,"RNA negative / Protein negative",TRUE,0.357535992575426,0.326744096029399
"FT4768PR","DG(8:0/8:0/0:0)",NA,"Glycerolipids","Diradylglycerols",0.400034706618255,FALSE,-0.358694791115934,-0.481422079957217,0.333655808399544,0.876885269600792,6,-0.325507949175194,0.431413887177332,0.855463668172405,8,"RNA negative / Protein negative",TRUE,0.403465014566205,0.325507949175194
"FT4852PR","Myristoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.69343682807486,TRUE,-0.807694570285787,-0.325342715083714,0.529204346074275,0.934141862527685,6,-0.634206617548441,0.0912486908777927,0.648983036141036,8,"RNA negative / Protein negative",TRUE,0.479774666316078,0.325342715083714
"FT4831NR","DG(2:0/18:1-O/0:0)",NA,"Glycerolipids","Diradylglycerols",1.17172054378746,FALSE,-0.453871526179685,-0.442857830531053,0.379140570208795,0.878952884966552,6,-0.322921419772229,0.435297648907356,0.855874127808828,8,"RNA negative / Protein negative",TRUE,0.382889625151641,0.322921419772229
"FT2475NR","12S-HHT","C20388","Fatty Acyls","Fatty acids and conjugates",0.161052987465847,FALSE,0.0585139709502287,0.325596922532064,0.528863427426223,0.934141862527685,6,0.322102562008121,0.436530220528984,0.855874127808828,8,"RNA positive / Protein positive",TRUE,0.323849742270093,0.322102562008121
"FT3863NR","Grayanotoxin",NA,"Prenol lipids","Diterpenoids",0.2826396843335,FALSE,0.109915152446897,0.508291690849629,0.30322369693276,0.876885269600792,6,0.320378352711291,0.439130300427933,0.857349634168821,8,"RNA positive / Protein positive",TRUE,0.41433502178046,0.320378352711291
"FT3483NR","Glycerophosphoinositol","C01225","Glycerophospholipids","Glycerophosphoinositols",1.10985538010562,FALSE,0.419375187342363,0.85284619810153,0.0308881101441731,0.717627196300257,6,0.311870985382509,0.452052601763262,0.86488870185752,8,"RNA positive / Protein positive",TRUE,0.58235859174202,0.311870985382509
"FT4439PR","FA(23:6)",NA,"Fatty Acyls","Fatty acids and conjugates",0.220217726139887,FALSE,0.0527758800960646,-0.311849085776444,0.547390010101096,0.934141862527685,6,-0.457860268857121,0.253946365136967,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.384854677316783,0.311849085776444
"FT5961PR","PE(18:1(11Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.363992945552682,FALSE,-0.0706726862597198,-0.310788907120525,0.54882614993025,0.934141862527685,6,-0.628235651689617,0.0953000895350228,0.649388909815683,8,"RNA negative / Protein negative",TRUE,0.469512279405071,0.310788907120525
"FT2802PR","Car(4:0;O)",NA,"Fatty Acyls","Fatty acid esters",2.14212813607318,FALSE,2.5691464507277,0.749046244668237,0.086564424858065,0.760267849808906,6,0.310493945224373,0.454158718366645,0.86488870185752,8,"RNA positive / Protein positive",TRUE,0.529770094946305,0.310493945224373
"FT2624PR","8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.0816174576623837,FALSE,0.0486447810887642,0.683585490043964,0.134337796729242,0.777485875998432,6,0.308146689036597,0.457757923444515,0.86488870185752,8,"RNA positive / Protein positive",TRUE,0.49586608954028,0.308146689036597
"FT3959PR","1-O-(2R-hydroxy-4Z-hexadecenyl)-sn-glycerol",NA,"Fatty Acyls","Fatty alcohols",0.972787188050431,FALSE,-0.296252152683968,-0.461899112163758,0.356424601952472,0.876885269600792,6,-0.306581207123178,0.460164791964604,0.86488870185752,8,"RNA negative / Protein negative",TRUE,0.384240159643468,0.306581207123178
"FT5378PR","Armillarin",NA,"Prenol lipids","Sesquiterpenoids",0.991614484923616,FALSE,-0.405759400823853,-0.778010830283175,0.0684490638078031,0.760267849808906,6,-0.305952041167034,0.461133549963437,0.865168463861416,8,"RNA negative / Protein negative",TRUE,0.541981435725104,0.305952041167034
"FT5388PR","13-Hydroxyhexadecanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.1862608517704,FALSE,-0.441635968760718,-0.305947403646211,0.555397816432102,0.934141862527685,6,-0.554519066648455,0.1537526860202,0.731820831113888,8,"RNA negative / Protein negative",TRUE,0.430233235147333,0.305947403646211
"FT5718PR","(11Z,14Z)-eicosadienoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.373012110373838,FALSE,0.138231657574013,-0.307056926500384,0.553889881140427,0.934141862527685,6,-0.304939472526619,0.462694380236047,0.865663770031763,8,"RNA negative / Protein negative",TRUE,0.305998199513501,0.304939472526619
"FT6820NR","LysoPC(20:5/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.83134274765982,FALSE,0.405008246627863,0.300870184440076,0.562312539318189,0.934141862527685,6,0.448834143002502,0.264628571881578,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.374852163721289,0.300870184440076
"FT5991PR","(11Z)-Docos-11-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.108229317735793,FALSE,-0.00612694487418604,-0.300711025003851,0.562529678549925,0.934141862527685,6,-0.707503418490039,0.0496395475858806,0.584128132428263,8,"RNA negative / Protein negative",TRUE,0.504107221746945,0.300711025003851
"FT3862PR","FA(20:3)",NA,"Fatty Acyls","Fatty acids and conjugates",0.0426470671439154,FALSE,0.0052117968893305,-0.299869198904616,0.563678551193098,0.934141862527685,6,-0.678198839744496,0.0644979915772253,0.632530718869754,8,"RNA negative / Protein negative",TRUE,0.489034019324556,0.299869198904616
"FT3425NR","ent-16b,19-Kauranediol 19-acetate",NA,"Prenol lipids","Diterpenoids",0.902171502701858,FALSE,0.340034242048547,0.299843957337039,0.563713009190233,0.934141862527685,6,0.351808116709416,0.392767459963999,0.833360485829246,8,"RNA positive / Protein positive",TRUE,0.325826037023227,0.299843957337039
"FT2271NR","FA(17:1)",NA,"Fatty Acyls","Fatty acids and conjugates",0.270000164951781,FALSE,0.138742480661416,-0.297489024051266,0.566930311504266,0.934141862527685,6,-0.745702413291068,0.0336696325490559,0.552990747215335,8,"RNA negative / Protein negative",TRUE,0.521595718671167,0.297489024051266
"FT6029NR","LPC(17:1/0:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.0427711652937927,FALSE,0.0402108938651001,-0.296679974788954,0.568036776270809,0.934141862527685,6,-0.404866883526674,0.319751032663835,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.350773429157814,0.296679974788954
"FT4613NR","D-Erythrose 4-phosphate","C00279","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.880699135387336,FALSE,0.335677154119912,0.822828431434785,0.0443039601366958,0.717627196300257,6,0.2966165841894,0.475603821400967,0.870407434033231,8,"RNA positive / Protein positive",TRUE,0.559722507812092,0.2966165841894
"FT3827NR","Prostaglandin E2","C00584","Fatty Acyls","Eicosanoids",0.12580858042902,FALSE,0.0563171234053617,0.295992008673301,0.568978104766283,0.934141862527685,6,0.455195454867102,0.257077199026679,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.375593731770201,0.295992008673301
"FT2662NR","FA(19:4)",NA,"Fatty Acyls","Fatty acids and conjugates",0.61064565312346,FALSE,0.289659023018748,0.295356699252918,0.569847757573245,0.934141862527685,6,0.392254015023417,0.336483233696516,0.804638828109801,8,"RNA positive / Protein positive",TRUE,0.343805357138167,0.295356699252918
"FT6064PR","LysoPC(0:0/16:1)",NA,"Glycerophospholipids","Glycerophosphocholines",0.0411674243000706,FALSE,0.0253143773039305,-0.333749784660264,0.517963336834579,0.932714961063584,6,-0.294096462539092,0.479540589878875,0.870407434033231,8,"RNA negative / Protein negative",TRUE,0.313923123599678,0.294096462539092
"FT5143NR","10-Hydroxydodec-10-enedioylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.52171552663752,TRUE,0.812032383597581,0.833236309169592,0.0393963330268868,0.717627196300257,6,0.293280348720403,0.480818216650278,0.870407434033231,8,"RNA positive / Protein positive",TRUE,0.563258328944998,0.293280348720403
"FT4064NR","Phosphoribosyl formamidocarboxamide","C04734","Imidazole ribonucleosides and ribonucleotides","1-ribosyl-imidazolecarboxamides",0.392344418074022,FALSE,0.0958519808205276,-0.807478321744565,0.0520290257269524,0.717627196300257,6,-0.292531497101206,0.481991722497863,0.870407434033231,8,"RNA negative / Protein negative",TRUE,0.550004909422885,0.292531497101206
"FT7881PR","PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C00157","Glycerophospholipids","Glycerophosphocholines",0.766368630435105,FALSE,0.238335616266946,0.291600992982001,0.574996092826154,0.934141862527685,6,0.652584699247794,0.079413474783567,0.645250270564314,8,"RNA positive / Protein positive",TRUE,0.472092846114897,0.291600992982001
"FT5939NR","LysoPE(0:0/20:5)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.964169099404045,FALSE,0.354270078282017,0.291062234054398,0.575735641172062,0.934141862527685,6,0.6413513632446,0.0865340542583286,0.646160695925008,8,"RNA positive / Protein positive",TRUE,0.466206798649499,0.291062234054398
"FT1865NR","Ethyl 3-hydroxydodecanoate",NA,"Fatty Acyls","Fatty alcohols",0.276969831621344,FALSE,-0.0764496629974667,-0.509249719149047,0.302158629626092,0.876885269600792,6,-0.289605710075491,0.486587410011035,0.874160699899228,8,"RNA negative / Protein negative",TRUE,0.399427714612269,0.289605710075491
"FT1390NR","2-Oxo-3-hydroxy-4-phosphobutanoic acid","C06054","Keto acids and derivatives","Short-chain keto acids and derivatives",1.00572917585655,FALSE,0.474060901165982,0.713901585820942,0.11106954690888,0.763351397664114,6,0.288891640356143,0.487711628178796,0.874993577453336,8,"RNA positive / Protein positive",TRUE,0.501396613088542,0.288891640356143
"FT6209NR","LysoPS(20:5/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",0.926037907596197,FALSE,0.287361087811216,0.716409836914772,0.109231431088133,0.760267849808906,6,0.287844555625304,0.489361969488595,0.875700366453275,8,"RNA positive / Protein positive",TRUE,0.502127196270038,0.287844555625304
"FT4841NR","Mycolipanolic acid (C26)",NA,"Fatty Acyls","Fatty acids and conjugates",0.928701516477325,FALSE,-0.586192718316902,-0.282892841188369,0.586980463228272,0.934141862527685,6,-0.398175454777861,0.328578063868822,0.802167812667491,8,"RNA negative / Protein negative",TRUE,0.340534147983115,0.282892841188369
"FT2058NR","Isopalmitic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.0319936651349464,FALSE,0.0192904551272508,-0.282298787838493,0.587800381224675,0.934141862527685,6,-0.470326419225751,0.239556954633167,0.765922923758338,8,"RNA negative / Protein negative",TRUE,0.376312603532122,0.282298787838493
"FT2057PR","3,4-Dihydrocadalene",NA,"Prenol lipids","Sesquiterpenoids",0.650226628840865,FALSE,0.335520213525981,0.387808768493616,0.447449221405676,0.913166175765406,6,0.280162673953907,0.501535574505741,0.886808924867588,8,"RNA positive / Protein positive",TRUE,0.333985721223762,0.280162673953907
"FT3369NR","avocadene acetate",NA,"Fatty Acyls","Fatty alcohols",1.4583870867184,TRUE,-0.639680055466536,-0.279909811673328,0.591100679758677,0.93484979445667,6,-0.42620111504633,0.292372246290314,0.785453819016463,8,"RNA negative / Protein negative",TRUE,0.353055463359829,0.279909811673328
"FT4445NR","Eicosanedioic acid",NA,"Fatty Acyls","Fatty acids and conjugates",1.46456151777857,TRUE,-0.7167833049931,-0.624791910912387,0.184760559521893,0.842783223920486,6,-0.272771343349143,0.513356628303046,0.89789101612854,8,"RNA negative / Protein negative",TRUE,0.448781627130765,0.272771343349143
"FT5496PR","Stearoylcarnitine",NA,"Organonitrogen compounds","Quaternary ammonium salts",0.53027476276777,FALSE,-0.206586218546854,-0.270944336452615,0.603528620100628,0.939617085707373,6,-0.480392524657699,0.228249153153996,0.76410571770673,8,"RNA negative / Protein negative",TRUE,0.375668430555157,0.270944336452615
"FT1779PR","2-Hydroxyadipic acid","C02360","Fatty Acyls","Fatty acids and conjugates",0.693580384983774,FALSE,0.226119444447699,-0.270195025519614,0.604570303169014,0.939617085707373,6,-0.349296618593478,0.396390264368181,0.83722428565037,8,"RNA negative / Protein negative",TRUE,0.309745822056546,0.270195025519614
"FT6182PR","LysoPC(P-18:0/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.416457434430152,FALSE,-0.115332874565185,-0.267568296725248,0.608225535807714,0.941660674157451,6,-0.578970909154876,0.132627853892242,0.70272845909954,8,"RNA negative / Protein negative",TRUE,0.423269602940062,0.267568296725248
"FT5232NR","Ursolic aldehyde",NA,"Prenol lipids","Triterpenoids",0.610613025252264,FALSE,0.278218595290114,-0.266846629560003,0.609230746141005,0.941660674157451,6,-0.528135363814969,0.178476785042601,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.397490996687486,0.266846629560003
"FT3744NR","FAHFA(18:5/2-O-3:0)",NA,"Fatty Acyls","Fatty acid esters",0.451399645266835,FALSE,-0.178041166999885,-0.475543382482141,0.34045497524178,0.876885269600792,6,-0.261994910853703,0.530776233237196,0.91110093783846,8,"RNA negative / Protein negative",TRUE,0.368769146667922,0.261994910853703
"FT1993NR","2-(3-Mercaptopropyl)pentanedioic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.590317487315573,FALSE,-0.373861602401838,-0.413866858707609,0.414644465118201,0.899856267857053,6,-0.258377107778264,0.536672263644511,0.91110093783846,8,"RNA negative / Protein negative",TRUE,0.336121983242937,0.258377107778264
"FT2657NR","D-Sedoheptulose 7-phosphate","C20956","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.62129898670833,TRUE,0.716684023370249,0.578428336129826,0.229122581286035,0.866884510440095,6,0.255077991065874,0.542069563797368,0.911573238881185,8,"RNA positive / Protein positive",TRUE,0.41675316359785,0.255077991065874
"FT7075NR","PC(22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.530333038915245,FALSE,-0.153230547122438,-0.254736651014707,0.626160051094558,0.94775694349568,6,-0.498023754922022,0.209121060726523,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.376380202968365,0.254736651014707
"FT2517PR","geniposidie acid_qt",NA,"Prenol lipids","Monoterpenoids",1.15269651264491,FALSE,1.41630246033814,-0.251297602986626,0.630988378307559,0.951478587993934,6,-0.415254707619694,0.306273497998348,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.33327615530316,0.251297602986626
"FT4713PR","2-Ethylhexyl diphenyl phosphate",NA,"Organic phosphoric acids and derivatives","Phosphate esters",0.767455833860035,FALSE,0.302355925433917,0.38778799612821,0.447475694094972,0.913166175765406,6,0.247148540420003,0.555121222301806,0.912481150339734,8,"RNA positive / Protein positive",TRUE,0.317468268274106,0.247148540420003
"FT6140PR","(9Z,12Z,15Z,18Z,21Z)-Tetracosa-9,12,15,18,21-pentaenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",4.34417090085531,TRUE,5.28892182645012,0.619246662483259,0.189860159440388,0.842783223920486,6,0.24620486999599,0.556681823872376,0.912481150339734,8,"RNA positive / Protein positive",TRUE,0.432725766239625,0.24620486999599
"FT2764PR","S-3-oxodecanoyl cysteamine",NA,"Fatty Acyls","Fatty acyl thioesters",0.164334448239531,FALSE,-0.122793890499572,-0.878321116236242,0.0213078525184761,0.67419337390447,6,-0.243941839073796,0.560430611197082,0.912481150339734,8,"RNA negative / Protein negative",TRUE,0.561131477655019,0.243941839073796
"FT3878PR","2-Aminoethyl oleate",NA,"Fatty Acyls","Fatty acid esters",0.690447678688414,FALSE,-0.434372345067802,-0.240294830029108,0.646495259576576,0.952289076557119,6,-0.594809162914193,0.119865376550238,0.684804651274721,8,"RNA negative / Protein negative",TRUE,0.41755199647165,0.240294830029108
"FT5079PR","2-Hydroxymyristoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.42102290090082,TRUE,-0.586822849685052,-0.237852315230284,0.649949622755272,0.952289076557119,6,-0.479175238460695,0.229601718035829,0.76410571770673,8,"RNA negative / Protein negative",TRUE,0.35851377684549,0.237852315230284
"FT4616PR","ent-16beta-Methoxy-19-kauranoic acid",NA,"Prenol lipids","Diterpenoids",0.23284460216943,FALSE,-0.0856688662075015,-0.441978478503157,0.380201419763781,0.878952884966552,6,-0.236124496855787,0.573447648717731,0.918463204116019,8,"RNA negative / Protein negative",TRUE,0.339051487679472,0.236124496855787
"FT5724PR","FA(21:4;O6)",NA,"Fatty Acyls","Fatty acid esters",0.148488728995517,FALSE,0.164026288645195,0.765444754581623,0.0760720799047157,0.760267849808906,6,0.235245153984882,0.574918334377617,0.918463204116019,8,"RNA positive / Protein positive",TRUE,0.500344954283252,0.235245153984882
"FT2793PR","Pyridoxal 5'-phosphate","C00018","Pyridines and derivatives","Pyridine carboxaldehydes",0.88799207770465,FALSE,-0.282489036812203,-0.235100843449939,0.653846029529602,0.952289076557119,6,-0.680992746309423,0.0629808717701958,0.622661952111014,8,"RNA negative / Protein negative",TRUE,0.458046794879681,0.235100843449939
"FT6422PR","FA(32:6;O2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.919895489708268,FALSE,0.387288646391611,0.234836242941672,0.654221017312749,0.952289076557119,6,0.464523974717467,0.246201787592975,0.767471827294385,8,"RNA positive / Protein positive",TRUE,0.349680108829569,0.234836242941672
"FT3032NR","[(2R,3S,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-fluorophosphinic acid",NA,"Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides",0.734847404075601,FALSE,-0.398828249082134,0.846631863454499,0.0334789317707464,0.717627196300257,6,0.234176789606165,0.576706888896514,0.918463204116019,8,"RNA positive / Protein positive",TRUE,0.540404326530332,0.234176789606165
"FT7096PR","Cer(m18:0/24:1)",NA,"Fatty Acyls","Fatty amides",0.677105050458915,FALSE,0.935928871050771,-0.231514532837425,0.658932672025889,0.952289076557119,6,-0.234102499975645,0.576831328109247,0.918463204116019,8,"RNA negative / Protein negative",TRUE,0.232808516406535,0.231514532837425
"FT4816PR","trans-2-Tetradecenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.78345164570326,TRUE,-1.06594446811853,-0.230947940351863,0.659737118978895,0.952289076557119,6,-0.537873742789397,0.169118459538772,0.734427204352176,8,"RNA negative / Protein negative",TRUE,0.38441084157063,0.230947940351863
"FT3776PR","FA(17:1;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.581347680896063,FALSE,-0.334538573165686,-0.230358318898004,0.660574498575943,0.952289076557119,6,-0.519459621019002,0.187042112580558,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.374908969958503,0.230358318898004
"FT6714NR","PHOHA-PE",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.07808860395608,FALSE,-0.393463843453487,-0.230098388838537,0.660943727236734,0.952289076557119,6,-0.758738588366272,0.0290617093932035,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.494418488602404,0.230098388838537
"FT4131NR","Ribavirin monophosphate",NA,"Triazole ribonucleosides and ribonucleotides","Unclassified",0.43495433414999,FALSE,0.254317636521332,-0.605904402225402,0.202363252552223,0.842783223920486,6,-0.229141202281954,0.585162376794695,0.921245484888119,8,"RNA negative / Protein negative",TRUE,0.417522802253678,0.229141202281954
"FT6468PR","PC(20:3(8Z,11Z,14Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.329334784300249,FALSE,0.0928389780590456,0.244313652619206,0.64082095952646,0.952289076557119,6,0.228301913723409,0.586575701231746,0.92137436256367,8,"RNA positive / Protein positive",TRUE,0.236307783171308,0.228301913723409
"FT7910PR","PE(22:6-OH/22:1)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.09107143629958,FALSE,0.376047532070382,0.246176181740213,0.638195199567463,0.951478587993934,6,0.22547478459879,0.591344850263212,0.923679352382002,8,"RNA positive / Protein positive",TRUE,0.235825483169501,0.22547478459879
"FT2927NR","hexadecane-1,2-diol",NA,"Fatty Acyls","Fatty alcohols",0.939234190979054,FALSE,0.266332530148162,0.401814631621992,0.429715542876733,0.91031880146262,6,0.224017897835932,0.593807523980262,0.923847866549649,8,"RNA positive / Protein positive",TRUE,0.312916264728962,0.224017897835932
"FT6590NR","Uridine diphosphategalactose","C00052","Pyrimidine nucleotides","Pyrimidine nucleotide sugars",1.22629279555493,TRUE,-0.541886220749871,-0.580675247210802,0.226884255764462,0.866884510440095,6,-0.222170281315135,0.596935543554226,0.924586830793991,8,"RNA negative / Protein negative",TRUE,0.401422764262969,0.222170281315135
"FT5070NR","14-Epi-19-nortachysterol",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",1.70080546333608,TRUE,0.780665156369514,0.896778682985772,0.015432067427903,0.598851755558511,6,0.217942104727313,0.604114138737101,0.929508950772096,8,"RNA positive / Protein positive",TRUE,0.557360393856542,0.217942104727313
"FT1761PR","Phosphorylcholine","C00588","Organonitrogen compounds","Quaternary ammonium salts",0.195567183026659,FALSE,0.17206641111638,-0.217009226075944,0.679595969083826,0.952289076557119,6,-0.280774088736953,0.500562435979044,0.886808924867588,8,"RNA negative / Protein negative",TRUE,0.248891657406449,0.217009226075944
"FT5368PR","(10Z)-7-Hydroxyhexadecenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.01177292074741,FALSE,-0.39026438012247,-0.216291644549379,0.680621819198799,0.952289076557119,6,-0.751386362561816,0.0316093077439689,0.552990747215335,8,"RNA negative / Protein negative",TRUE,0.483839003555597,0.216291644549379
"FT2362NR","D-Glucuronic acid 1-phosphate","C05385","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.614562913184714,FALSE,0.324519871394629,0.377093438172139,0.461171084590358,0.913166175765406,6,0.216186568891615,0.607102891463512,0.932050033810723,8,"RNA positive / Protein positive",TRUE,0.296640003531877,0.216186568891615
"FT4601PR","Tridec-6-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",2.75144563395776,TRUE,2.55950176752537,0.214277037483091,0.683503671235534,0.952289076557119,6,0.428697135050093,0.289246177926073,0.784067374808866,8,"RNA positive / Protein positive",TRUE,0.321487086266592,0.214277037483091
"FT4683PR","ebelactone a",NA,"Prenol lipids","Terpene lactones",2.85939743955134,TRUE,2.82693904455966,0.213975156696643,0.683935730567265,0.952289076557119,6,0.441005751720614,0.274070698302781,0.773715054965699,8,"RNA positive / Protein positive",TRUE,0.327490454208628,0.213975156696643
"FT6228PR","Phytolaccinic acid",NA,"Prenol lipids","Triterpenoids",2.88040235254986,TRUE,3.1958059295655,0.213243872323054,0.684982605389659,0.952289076557119,6,0.411538416603486,0.311063410144952,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.31239114446327,0.213243872323054
"FT6570NR","3-O-alpha-L-rhamnopyranosyl-3-hydroxyundecanoyl-3-hydroxydecanoic acid",NA,"Fatty Acyls","Fatty acyl glycosides",0.967543274060597,FALSE,-0.332202521378768,-0.213071005065887,0.685230124655429,0.952289076557119,6,-0.493770483088671,0.21365593883913,0.746457089578315,8,"RNA negative / Protein negative",TRUE,0.353420744077279,0.213071005065887
"FT2131NR","Glucose 6-phosphate","C00092","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.41988764924619,TRUE,0.609023180437094,0.212367951008349,0.686236986350929,0.952289076557119,6,0.403266009161696,0.321852532626212,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.307816980085022,0.212367951008349
"FT5101NR","MG(20:1/0:0)",NA,"Glycerolipids","Monoradylglycerols",1.65787406835721,FALSE,-1.16767410052619,-0.210638457069949,0.688715176863021,0.952289076557119,6,-0.490780454874975,0.216874268623701,0.751801623774117,8,"RNA negative / Protein negative",TRUE,0.350709455972462,0.210638457069949
"FT4128NR","Sedoheptulose 1,7-bisphosphate","C00447","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.0723505092177,TRUE,0.508631689375134,0.303113346673716,0.559254658696479,0.934141862527685,6,0.209115130356967,0.619189706833581,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.256114238515341,0.209115130356967
"FT7310PR","PE(20:3-OH/P-16:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.895533230009096,FALSE,-0.486100010186938,-0.762796831995839,0.0777248555731256,0.760267849808906,6,-0.204121899662949,0.62776966714909,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.483459365829394,0.204121899662949
"FT5540NR","LysoPE(P-18:0/0:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.531999358672388,FALSE,-0.131431001883737,-0.203517537970735,0.698938479005532,0.954635240195577,6,-0.585096209692724,0.127606243843563,0.70272845909954,8,"RNA negative / Protein negative",TRUE,0.394306873831729,0.203517537970735
"FT2989PR","Car(6:0)",NA,"Fatty Acyls","Fatty acid esters",2.26577880677495,TRUE,1.5903234483011,0.858996742581901,0.0284211702604342,0.717627196300257,6,0.20342550560172,0.628969219026935,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.53121112409181,0.20342550560172
"FT5010PR","13,14-Dihydro-15-keto-20-ethyl prostaglandin f2alpha",NA,"Fatty Acyls","Eicosanoids",2.98565358536553,TRUE,3.05724423695405,0.200131084246926,0.703811243840477,0.954635240195577,6,0.431971215051715,0.285170447953696,0.784067374808866,8,"RNA positive / Protein positive",TRUE,0.31605114964932,0.200131084246926
"FT5925PR","(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.522233247133181,FALSE,0.294750907470599,-0.19899713166991,0.705444431614482,0.954635240195577,6,-0.393733195529076,0.334500304963239,0.804638828109801,8,"RNA negative / Protein negative",TRUE,0.296365163599493,0.19899713166991
"FT2445NR","FA(18:3)",NA,"Fatty Acyls","Fatty acids and conjugates",1.1742722220799,FALSE,0.44606144511733,0.335818124023213,0.51520855902851,0.931571565774147,6,0.198350055200149,0.637733059739372,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.267084089611681,0.198350055200149
